################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.5883197268264322E-01 a      1067     0    72     1     2
  1.6251352191350759E+00 a      1068     0    72     1     3
  2.9588549514703483E-01 a      1069     0    72     1     4
 -9.4242173401770524E-01 a      1070     0    72     1     5
 -6.1091097533482308E-01 a      1071     0    72     1     6
  1.2186788162959472E+00 a      1072     0    72     1     7
  4.4470677185014601E-02 a      1073     0    72     1     8
 -2.9673988756161640E-01 a      1074     0    72     1     9
  2.0915336709220336E+00 a      1075     0    72     1    10
 -1.3787847399331815E-01 a      1076     0    72     1    11
  7.4973562431585677E-02 a      1077     0    72     1    12
 -3.6060013254272444E-01 a      1078     0    72     1    13
 -1.0634122882533756E+00 a      1079     0    72     1    14
  1.3537071131598319E-01 a      1080     0    72     1    15
  8.0890010194706374E-01 a      1081     0    73     1     1
  1.1273209771400023E+00 a      1082     0    73     1     2
  2.2455719364565687E+00 a      1083     0    73     1     3
 -5.6363172516894389E-01 a      1084     0    73     1     4
 -2.4207977051561596E+00 a      1085     0    73     1     5
  1.8236563254386787E-01 a      1086     0    73     1     6
 -4.6261757133069803E-01 a      1087     0    73     1     7
 -1.7060997168797105E+00 a      1088     0    73     1     8
  9.7900505450122771E-02 a      1089     0    73     1     9
  2.8159778310734165E+00 a      1090     0    73     1    10
  1.9101590277432232E+00 a      1091     0    73     1    11
  8.9723226759317098E-01 a      1092     0    73     1    12
  2.7985536601938743E+00 a      1093     0    73     1    13
  2.6175357026096402E-01 a      1094     0    73     1    14
 -2.0248482346129664E+00 a      1095     0    73     1    15
  2.0847227428881239E-02 a      1096     0    74     1     1
 -4.9822763282356089E-02 a      1097     0    74     1     2
 -2.7566422365789069E+00 a      1098     0    74     1     3
  8.0380419206130127E-01 a      1099     0    74     1     4
  6.2348884171612173E-01 a      1100     0    74     1     5
 -2.6365021588776599E-01 a      1101     0    74     1     6
  1.5791050443790835E+00 a      1102     0    74     1     7
  1.6800006668115589E-01 a      1103     0    74     1     8
 -1.6259945486548749E-01 a      1104     0    74     1     9
  7.4926666084350024E-01 a      1105     0    74     1    10
  1.3134104571687628E+00 a      1106     0    74     1    11
  1.8856184399079470E+00 a      1107     0    74     1    12
 -1.6861227290500871E-01 a      1108     0    74     1    13
  1.1814911807578248E+00 a      1109     0    74     1    14
 -1.7279686354645196E+00 a      1110     0    74     1    15
  1.2958872855811385E+00 a      1111     0    75     1     1
 -7.7952524004784385E-01 a      1112     0    75     1     2
 -7.3409382025394487E-02 a      1113     0    75     1     3
 -1.4018398578862983E+00 a      1114     0    75     1     4
 -4.2885420372409483E-01 a      1115     0    75     1     5
  1.0065321087501546E+00 a      1116     0    75     1     6
 -2.7076071285381271E+00 a      1117     0    75     1     7
 -3.8863824182736245E-01 a      1118     0    75     1     8
  1.3636087120200874E-01 a      1119     0    75     1     9
  3.1915539732673692E+00 a      1120     0    75     1    10
 -1.0014508254836767E+00 a      1121     0    75     1    11
 -1.0072671865720921E+00 a      1122     0    75     1    12
 -9.1067005366221876E-01 a      1123     0    75     1    13
  1.1663964264369839E+00 a      1124     0    75     1    14
 -2.2544822566837102E+00 a      1125     0    75     1    15
  4.9238114029999086E-01 a      1126     0    76     1     1
 -3.7752428947982902E-01 a      1127     0    76     1     2
 -5.8509977044668049E-01 a      1128     0    76     1     3
  7.6064260304743636E-01 a      1129     0    76     1     4
 -9.0792983251860337E-01 a      1130     0    76     1     5
 -4.1808898915277748E-01 a      1131     0    76     1     6
 -3.6655088865096747E-02 a      1132     0    76     1     7
 -1.7067750922744416E+00 a      1133     0    76     1     8
  1.0602591014893270E+00 a      1134     0    76     1     9
 -2.1994681202022455E+00 a      1135     0    76     1    10
 -2.0591259357785785E-01 a      1136     0    76     1    11
 -1.4718745026346319E-01 a      1137     0    76     1    12
 -1.4548202560606793E+00 a      1138     0    76     1    13
 -7.1161231071650355E-01 a      1139     0    76     1    14
 -1.1853182568814877E+00 a      1140     0    76     1    15
 -2.5645951317411235E+00 a      1141     0    77     1     1
 -6.0641901229650097E-01 a      1142     0    77     1     2
  1.8728654096387998E+00 a      1143     0    77     1     3
 -2.0942871807342561E-01 a      1144     0    77     1     4
 -7.1181951564176293E-01 a      1145     0    77     1     5
  5.4285359918258125E-01 a      1146     0    77     1     6
 -9.3731789077317207E-01 a      1147     0    77     1     7
 -8.4481093165865251E-01 a      1148     0    77     1     8
 -1.5592195393642254E+00 a      1149     0    77     1     9
 -7.5433173801457998E-01 a      1150     0    77     1    10
 -1.0493341445639284E+00 a      1151     0    77     1    11
  7.9510833754726429E-01 a      1152     0    77     1    12
  2.4796998094379169E-01 a      1153     0    77     1    13
  6.4601058949993417E-01 a      1154     0    77     1    14
 -2.9815000257820701E-01 a      1155     0    77     1    15
  2.7623300034281182E+00 a      1156     0    78     1     1
  1.7523344312850058E+00 a      1157     0    78     1     2
 -2.7262219637963714E-01 a      1158     0    78     1     3
  7.5062036015770528E-01 a      1159     0    78     1     4
  1.0545987288006149E+00 a      1160     0    78     1     5
 -2.7491284983202674E-01 a      1161     0    78     1     6
  1.5081771702146078E+00 a      1162     0    78     1     7
 -3.8736623165553580E-01 a      1163     0    78     1     8
  7.9346800848349996E-01 a      1164     0    78     1     9
  1.1849568027246380E+00 a      1165     0    78     1    10
  1.1690261695030180E-02 a      1166     0    78     1    11
 -2.1642731332269540E+00 a      1167     0    78     1    12
  9.3910822075633948E-01 a      1168     0    78     1    13
 -9.9101363967168832E-01 a      1169     0    78     1    14
 -1.8470560136630054E+00 a      1170     0    78     1    15
  3.5349242351790755E-01 a      1171     0    79     1     1
  7.7576088546147659E-01 a      1172     0    79     1     2
  5.3136051006367169E-01 a      1173     0    79     1     3
  9.0976301986718255E-01 a      1174     0    79     1     4
  1.9125192526694508E+00 a      1175     0    79     1     5
 -6.8530009763642563E-01 a      1176     0    79     1     6
  3.4195431310252302E+00 a      1177     0    79     1     7
  1.3683176694176264E+00 a      1178     0    79     1     8
 -1.4943064691162653E+00 a      1179     0    79     1     9
  2.6880312536904336E+00 a      1180     0    79     1    10
 -1.8699264369097734E+00 a      1181     0    79     1    11
  3.4376199988524286E-01 a      1182     0    79     1    12
 -1.3598541546226586E-01 a      1183     0    79     1    13
 -3.5682620619364296E+00 a      1184     0    79     1    14
 -2.0335634759909422E+00 a      1185     0    79     1    15
  2.8735698308327740E+00 a      1186     0    80     1     1
  2.3662781212440018E+00 a      1187     0    80     1     2
 -1.4322735971656628E+00 a      1188     0    80     1     3
  3.4722050059436627E-01 a      1189     0    80     1     4
  3.3239279797686976E-02 a      1190     0    80     1     5
 -1.4463976761179600E+00 a      1191     0    80     1     6
 -1.6067928494744024E+00 a      1192     0    80     1     7
  8.4244356680118115E-01 a      1193     0    80     1     8
 -7.0940823552227772E-01 a      1194     0    80     1     9
 -3.1450049184616979E-01 a      1195     0    80     1    10
 -1.4994663046536574E-01 a      1196     0    80     1    11
  2.7974873211204487E-01 a      1197     0    80     1    12
 -1.2075056837162603E+00 a      1198     0    80     1    13
 -1.3084561296313195E+00 a      1199     0    80     1    14
  3.1304689515748479E-01 a      1200     0    80     1    15
 -7.8641244062266102E-01 a      1201     0    81     1     1
 -2.5133418933594927E+00 a      1202     0    81     1     2
  1.7384744057397812E+00 a      1203     0    81     1     3
  1.3470213858510085E+00 a      1204     0    81     1     4
 -1.8121674389980860E+00 a      1205     0    81     1     5
  1.4510612801142935E+00 a      1206     0    81     1     6
  3.7199148304716856E-01 a      1207     0    81     1     7
 -2.0141616257197374E+00 a      1208     0    81     1     8
  9.6880336962736968E-01 a      1209     0    81     1     9
  2.0357633382161007E+00 a      1210     0    81     1    10
 -1.4516642342820441E+00 a      1211     0    81     1    11
 -2.8068827883479402E-01 a      1212     0    81     1    12
  2.0499657171626828E+00 a      1213     0    81     1    13
  5.0532226214724141E-01 a      1214     0    81     1    14
  4.0095529274308750E-01 a      1215     0    81     1    15
 -1.2998048075991091E+00 a      1216     0    82     1     1
 -6.0558257914876357E-01 a      1217     0    82     1     2
 -1.0849622311754787E+00 a      1218     0    82     1     3
 -6.1054355648995362E-01 a      1219     0    82     1     4
  3.6640317267333654E-02 a      1220     0    82     1     5
 -1.6768742356153421E+00 a      1221     0    82     1     6
  1.8876657501705405E+00 a      1222     0    82     1     7
  1.6027088036138029E-01 a      1223     0    82     1     8
 -3.2166769157387671E+00 a      1224     0    82     1     9
  1.3464802646421430E+00 a      1225     0    82     1    10
 -1.0900647552475418E+00 a      1226     0    82     1    11
 -2.9758098510756831E-01 a      1227     0    82     1    12
 -4.1822803743456377E-01 a      1228     0    82     1    13
 -1.5604396614610672E+00 a      1229     0    82     1    14
  9.1057651467736100E-01 a      1230     0    82     1    15
  2.0454394337286042E+00 a      1231     0    83     1     1
  1.7277890748779263E+00 a      1232     0    83     1     2
 -2.6305759790304242E+00 a      1233     0    83     1     3
 -5.2840227881099577E-01 a      1234     0    83     1     4
 -6.2528263725465982E-01 a      1235     0    83     1     5
 -2.6626770246632923E+00 a      1236     0    83     1     6
 -4.9334540675550220E-01 a      1237     0    83     1     7
  1.1408978755397847E+00 a      1238     0    83     1     8
  7.5781363466552354E-01 a      1239     0    83     1     9
 -1.2189895055282731E+00 a      1240     0    83     1    10
  1.6333737387695166E+00 a      1241     0    83     1    11
 -4.1871356483585737E-01 a      1242     0    83     1    12
  3.2971260263148303E+00 a      1243     0    83     1    13
 -4.9099634639587476E-02 a      1244     0    83     1    14
  3.7858818696457313E+00 a      1245     0    83     1    15
 -7.7457138494249933E-01 a      1246     0    84     1     1
 -1.5226948320850624E+00 a      1247     0    84     1     2
 -1.7995692294777189E-02 a      1248     0    84     1     3
 -8.0255366373706916E-01 a      1249     0    84     1     4
  1.0547150046313636E+00 a      1250     0    84     1     5
  1.7206167114147399E+00 a      1251     0    84     1     6
  1.0120135096366771E+00 a      1252     0    84     1     7
  5.4876832453638502E-01 a      1253     0    84     1     8
 -1.2159146130723819E+00 a      1254     0    84     1     9
 -5.0004839889296404E+00 a      1255     0    84     1    10
  1.4926807618989339E+00 a      1256     0    84     1    11
 -2.5860625999909487E-01 a      1257     0    84     1    12
 -1.6436219502480267E+00 a      1258     0    84     1    13
  1.1586954019376217E+00 a      1259     0    84     1    14
  7.1421956104864237E-01 a      1260     0    84     1    15
  1.5622216690656318E-01 a      1261     0    85     1     1
 -2.5167766520605670E+00 a      1262     0    85     1     2
  1.6582421841491253E+00 a      1263     0    85     1     3
  4.7496776751796608E+00 a      1264     0    85     1     4
 -3.3810118805834053E+00 a      1265     0    85     1     5
 -1.0905311882634237E+00 a      1266     0    85     1     6
  2.5253997774919719E+00 a      1267     0    85     1     7
  1.2934452097887641E-01 a      1268     0    85     1     8
 -5.6708475355726973E-01 a      1269     0    85     1     9
 -4.8121702838547922E+00 a      1270     0    85     1    10
 -2.7638621804078128E-01 a      1271     0    85     1    11
 -1.7613516688980009E+00 a      1272     0    85     1    12
  3.3485013074458023E+00 a      1273     0    85     1    13
  2.7850364113389885E+00 a      1274     0    85     1    14
  1.3667790427883393E+00 a      1275     0    85     1    15
  2.1846262633651903E+00 a      1276     0    86     1     1
  1.2956696104434504E-01 a      1277     0    86     1     2
  1.2640028851561238E+00 a      1278     0    86     1     3
 -2.6877405767909459E+00 a      1279     0    86     1     4
  8.0914350514200872E-01 a      1280     0    86     1     5
 -6.8829083194633800E-01 a      1281     0    86     1     6
 -2.5593179558437013E-01 a      1282     0    86     1     7
 -1.6535154056678636E-01 a      1283     0    86     1     8
  1.3923257233170787E+00 a      1284     0    86     1     9
  2.7488788947742976E-01 a      1285     0    86     1    10
 -1.9115862611392485E+00 a      1286     0    86     1    11
  4.3365277840727989E+00 a      1287     0    86     1    12
 -8.6146034784393033E-02 a      1288     0    86     1    13
 -2.9766713369213567E+00 a      1289     0    86     1    14
 -1.1876213806093070E+00 a      1290     0    86     1    15
 -2.1042922672818246E-01 a      1291     0    87     1     1
  4.3866998598882939E-01 a      1292     0    87     1     2
  1.2040366164563749E+00 a      1293     0    87     1     3
 -2.8413936439681002E+00 a      1294     0    87     1     4
  2.2537082821967966E+00 a      1295     0    87     1     5
  2.0280264390882755E-01 a      1296     0    87     1     6
 -1.4533566084104523E+00 a      1297     0    87     1     7
 -2.7962636483115584E+00 a      1298     0    87     1     8
 -1.1869407845235833E+00 a      1299     0    87     1     9
 -1.5412875390625189E+00 a      1300     0    87     1    10
  1.3108355777257676E+00 a      1301     0    87     1    11
 -1.2412838333342739E+00 a      1302     0    87     1    12
 -1.3867953702455688E-01 a      1303     0    87     1    13
  2.0638349939814016E+00 a      1304     0    87     1    14
  3.3491807796083397E+00 a      1305     0    87     1    15
 -1.1896760414439143E+00 a      1306     0    88     1     1
 -1.6967808874222565E+00 a      1307     0    88     1     2
 -2.9769832348176012E-01 a      1308     0    88     1     3
  1.0649399679140834E+00 a      1309     0    88     1     4
  1.1919842018798497E+00 a      1310     0    88     1     5
  1.8963670676727067E+00 a      1311     0    88     1     6
 -2.1657939603939509E+00 a      1312     0    88     1     7
  1.0556001422045953E+00 a      1313     0    88     1     8
 -9.6308008140302492E-01 a      1314     0    88     1     9
  7.5408727951936061E-01 a      1315     0    88     1    10
 -3.6310213312783407E-01 a      1316     0    88     1    11
  4.9855811000165684E-01 a      1317     0    88     1    12
  4.6044766072498566E-01 a      1318     0    88     1    13
  1.7182934216070940E+00 a      1319     0    88     1    14
 -1.6129899715247126E-01 a      1320     0    88     1    15
 -1.1357493262489387E+00 a      1321     0    89     1     1
 -9.3478565792262558E-01 a      1322     0    89     1     2
 -6.6242186487168883E-02 a      1323     0    89     1     3
 -1.6978317476724747E+00 a      1324     0    89     1     4
 -3.9988624208175798E+00 a      1325     0    89     1     5
 -4.3075144023653102E+00 a      1326     0    89     1     6
 -6.9811714230742195E-01 a      1327     0    89     1     7
 -1.8218646957382705E+00 a      1328     0    89     1     8
 -2.1531601256839599E+00 a      1329     0    89     1     9
 -1.6564423956077345E+00 a      1330     0    89     1    10
 -3.2713210883077251E+00 a      1331     0    89     1    11
  1.3383291914306767E+00 a      1332     0    89     1    12
  3.0003830187792908E+00 a      1333     0    89     1    13
 -1.2338820760363312E+00 a      1334     0    89     1    14
  1.6168606457550885E+00 a      1335     0    89     1    15
  4.0803993959334672E+00 a      1336     0    90     1     1
 -8.3412692453286219E-01 a      1337     0    90     1     2
 -3.4464333321853866E+00 a      1338     0    90     1     3
  4.5716032062828194E-01 a      1339     0    90     1     4
  4.2074325067064496E-02 a      1340     0    90     1     5
  2.6677119960134199E+00 a      1341     0    90     1     6
  2.7846785547085582E+00 a      1342     0    90     1     7
  8.6413918706642323E-01 a      1343     0    90     1     8
 -6.8483628315809275E-01 a      1344     0    90     1     9
  2.8382702491871910E+00 a      1345     0    90     1    10
 -2.1584288122763331E+00 a      1346     0    90     1    11
  2.7028314155755226E+00 a      1347     0    90     1    12
  4.3992438980694377E+00 a      1348     0    90     1    13
  1.4977435744968139E+00 a      1349     0    90     1    14
 -1.2129408585977868E+00 a      1350     0    90     1    15
 -1.9272092929797130E-01 b      1351     1     1
  2.6569910606601521E-01 b      1352     1     2
  1.0842986562222789E+00 b      1353     1     3
 -7.4605901354287618E-01 b      1354     1     4
  1.8753130620278485E-01 b      1355     1     5
  3.2029306239042099E-01 b      1356     1     6
  3.1395610185099282E-01 b      1357     1     7
 -1.3846118521030146E+00 b      1358     1     8
  2.8677728079035553E-01 b      1359     1     9
  3.1245579555398009E+00 b      1360     1    10
 -1.1889768943658925E+00 b      1361     1    11
 -1.8465672464258225E+00 b      1362     1    12
  1.3366239305891041E+00 b      1363     1    13
  3.0620672955066396E-02 b      1364     1    14
  5.4027589825765354E-01 b      1365     1    15
 -1.3799080171388569E+00 a      1366     1     1     2     1
  5.1023907515365889E-02 a      1367     1     1     2     2
 -4.0042142537094544E-01 a      1368     1     1     2     3
  8.9388534857101826E-02 a      1369     1     1     2     4
  5.5595296006994432E-01 a      1370     1     1     2     5
  1.3637734868628692E-02 a      1371     1     1     2     6
 -6.9866175206756906E-02 a      1372     1     1     2     7
  7.6784850579512021E-01 a      1373     1     1     2     8
 -6.6886940532858108E-01 a      1374     1     1     2     9
  3.0572293193893213E-01 a      1375     1     1     2    10
 -1.7021694804742273E+00 a      1376     1     1     2    11
  1.0511977500186482E+00 a      1377     1     1     2    12
 -3.2076096880329313E-01 a      1378     1     1     2    13
 -1.2640108721057650E+00 a      1379     1     1     2    14
  1.0756988960113851E+00 a      1380     1     1     2    15
  2.3231172501742861E-01 a      1381     1     2     2     1
 -2.4652974818821208E-01 a      1382     1     2     2     2
 -2.0944083033321070E-01 a      1383     1     2     2     3
 -1.2822750310856534E+00 a      1384     1     2     2     4
 -1.7679059808990413E-01 a      1385     1     2     2     5
 -1.0734479242550365E+00 a      1386     1     2     2     6
 -2.4411743887810713E-01 a      1387     1     2     2     7
  4.4629680751947626E-01 a      1388     1     2     2     8
 -7.5425589968106055E-01 a      1389     1     2     2     9
 -2.6844548698255227E-01 a      1390     1     2     2    10
 -2.5851250115702190E-02 a      1391     1     2     2    11
  1.1345452512671355E+00 a      1392     1     2     2    12
  2.2865793265413073E-01 a      1393     1     2     2    13
  4.1623406104679789E-01 a      1394     1     2     2    14
 -7.4181891419762735E-01 a      1395     1     2     2    15
 -1.7869408004177916E+00 a      1396     1     3     2     1
 -4.2875763939590666E-01 a      1397     1     3     2     2
  7.5210880181263073E-01 a      1398     1     3     2     3
  1.7159989650781915E-01 a      1399     1     3     2     4
 -2.4749544233328158E-01 a      1400     1     3     2     5
  7.1585749874425064E-01 a      1401     1     3     2     6
 -6.6949395660422711E-02 a      1402     1     3     2     7
  1.6313318234144811E-02 a      1403     1     3     2     8
 -1.5211792945810199E-01 a      1404     1     3     2     9
  1.6769247140405390E+00 a      1405     1     3     2    10
 -1.6210078539681625E-03 a      1406     1     3     2    11
 -3.7578488545612271E-01 a      1407     1     3     2    12
 -1.8156709293923113E-03 a      1408     1     3     2    13
 -5.8769353108368305E-01 a      1409     1     3     2    14
 -3.9137823487701068E-01 a      1410     1     3     2    15
 -1.3796053656559770E-01 a      1411     1     4     2     1
 -4.3489856231024931E-01 a      1412     1     4     2     2
  5.3230126309800280E-03 a      1413     1     4     2     3
  1.0223047069320217E-01 a      1414     1     4     2     4
 -2.5857808291429146E-01 a      1415     1     4     2     5
  6.4773205373479947E-01 a      1416     1     4     2     6
  2.1203735389579709E-01 a      1417     1     4     2     7
 -4.1040121006333669E-01 a      1418     1     4     2     8
  8.2223286074473723E-01 a      1419     1     4     2     9
 -3.6883114259570304E-01 a      1420     1     4     2    10
  3.8161066952697742E-01 a      1421     1     4     2    11
  6.4871703874509268E-01 a      1422     1     4     2    12
  1.4681633289509344E-01 a      1423     1     4     2    13
 -8.4689590439577223E-01 a      1424     1     4     2    14
 -5.4164831999004026E-01 a      1425     1     4     2    15
 -1.2160593043521744E+00 a      1426     1     5     2     1
 -8.9359873362142805E-01 a      1427     1     5     2     2
  1.9244992919665790E-01 a      1428     1     5     2     3
  5.3805829691436984E-02 a      1429     1     5     2     4
 -6.2502900377860060E-01 a      1430     1     5     2     5
  1.4269436694667395E+00 a      1431     1     5     2     6
 -1.3314493638251829E-01 a      1432     1     5     2     7
 -2.0935591349346478E+00 a      1433     1     5     2     8
  4.4307238291991702E-01 a      1434     1     5     2     9
 -3.6825717202541175E-01 a      1435     1     5     2    10
  5.2645625375366056E-01 a      1436     1     5     2    11
 -9.5693165766378729E-01 a      1437     1     5     2    12
  2.4885152697924245E-01 a      1438     1     5     2    13
 -1.9437031503765398E+00 a      1439     1     5     2    14
 -1.4373474944832776E-01 a      1440     1     5     2    15
 -8.6732803091735178E-01 a      1441     1     6     2     1
 -3.5290196178255420E-03 a      1442     1     6     2     2
  4.0779465950491850E-01 a      1443     1     6     2     3
 -3.0288968259898486E-01 a      1444     1     6     2     4
  1.0685077932799880E-01 a      1445     1     6     2     5
 -1.2934038222393611E+00 a      1446     1     6     2     6
 -1.6061160613641712E-01 a      1447     1     6     2     7
 -2.2661588706028128E+00 a      1448     1     6     2     8
 -3.3152126233854584E-01 a      1449     1     6     2     9
  8.7008284910541955E-01 a      1450     1     6     2    10
  1.3302123129729643E-01 a      1451     1     6     2    11
  5.1067843515816902E-01 a      1452     1     6     2    12
  9.4726732979308115E-02 a      1453     1     6     2    13
  3.1480718624843651E+00 a      1454     1     6     2    14
  7.7213173953730174E-01 a      1455     1     6     2    15
 -1.3410621175679807E-01 a      1456     1     7     2     1
  9.2132007127594628E-01 a      1457     1     7     2     2
  2.1676162713937500E-01 a      1458     1     7     2     3
 -6.0649909931637336E-01 a      1459     1     7     2     4
 -1.6543941570832826E-01 a      1460     1     7     2     5
 -4.9108978086811766E-01 a      1461     1     7     2     6
 -2.0021556817296324E-01 a      1462     1     7     2     7
  1.6255268871631094E+00 a      1463     1     7     2     8
  2.2167489096392212E-01 a      1464     1     7     2     9
  5.9228545994100469E-02 a      1465     1     7     2    10
 -1.1572968799648972E-01 a      1466     1     7     2    11
 -4.0718259681839081E-01 a      1467     1     7     2    12
 -4.7794587227439601E-02 a      1468     1     7     2    13
 -8.9019297200862868E-01 a      1469     1     7     2    14
  9.4070122357026609E-01 a      1470     1     7     2    15
 -6.1363658724570969E-01 a      1471     1     8     2     1
 -3.4015363323115572E-01 a      1472     1     8     2     2
  9.6167157154741878E-01 a      1473     1     8     2     3
 -4.5852666173798939E-01 a      1474     1     8     2     4
 -6.8742245428728432E-01 a      1475     1     8     2     5
 -4.0975240583540423E-01 a      1476     1     8     2     6
 -4.3185050753703172E-02 a      1477     1     8     2     7
  1.0814178351777892E+00 a      1478     1     8     2     8
  2.6913579713024061E-01 a      1479     1     8     2     9
  9.1094727780431806E-01 a      1480     1     8     2    10
  8.4153478639310908E-01 a      1481     1     8     2    11
  4.7191524110506056E-01 a      1482     1     8     2    12
 -1.6546935684683955E-01 a      1483     1     8     2    13
 -7.4963894129843722E-01 a      1484     1     8     2    14
  2.2445038285770275E-01 a      1485     1     8     2    15
  1.6951835432048525E+00 a      1486     1     9     2     1
 -8.2579402940670110E-01 a      1487     1     9     2     2
  2.7901243333173970E-01 a      1488     1     9     2     3
 -1.7584819439658526E-02 a      1489     1     9     2     4
  1.5533413969051785E-01 a      1490     1     9     2     5
  6.9802897021924160E-01 a      1491     1     9     2     6
  1.7983943373303427E-01 a      1492     1     9     2     7
  4.3159831699401036E-01 a      1493     1     9     2     8
 -1.1330415048838420E+00 a      1494     1     9     2     9
  1.9490139760329479E+00 a      1495     1     9     2    10
 -2.8645427020917635E-01 a      1496     1     9     2    11
  5.7377843622874569E-02 a      1497     1     9     2    12
  1.8478833480100823E-01 a      1498     1     9     2    13
  1.3392928064117771E+00 a      1499     1     9     2    14
 -9.1281478555816264E-01 a      1500     1     9     2    15
  2.9458098733490292E+00 a      1501     1    10     2     1
  7.0783654175333599E-01 a      1502     1    10     2     2
 -6.7355921728941481E-01 a      1503     1    10     2     3
  8.3514627880742445E-02 a      1504     1    10     2     4
 -3.7652140934540562E-01 a      1505     1    10     2     5
 -1.4689595354811285E+00 a      1506     1    10     2     6
 -9.3564859628736086E-01 a      1507     1    10     2     7
 -9.7254479576230013E-01 a      1508     1    10     2     8
  1.2183759736177895E+00 a      1509     1    10     2     9
  1.4802263025917755E+00 a      1510     1    10     2    10
 -8.6626418721007425E-01 a      1511     1    10     2    11
  6.5009240736743101E-01 a      1512     1    10     2    12
 -8.1497344784824774E-02 a      1513     1    10     2    13
  1.1515835653867141E+00 a      1514     1    10     2    14
  6.2417487299697050E-01 a      1515     1    10     2    15
  7.7668012633855754E-01 a      1516     1    11     2     1
  1.3974934377205313E+00 a      1517     1    11     2     2
  3.9978027065227906E-01 a      1518     1    11     2     3
  7.6623829285721801E-01 a      1519     1    11     2     4
  6.6275667856260878E-01 a      1520     1    11     2     5
  3.7489857395435511E-01 a      1521     1    11     2     6
  5.3231009768895821E-01 a      1522     1    11     2     7
  2.1993747042390277E+00 a      1523     1    11     2     8
 -7.2931892066352177E-01 a      1524     1    11     2     9
  6.4438874068154222E-03 a      1525     1    11     2    10
  4.6884731165611482E-01 a      1526     1    11     2    11
 -7.8562443372919477E-01 a      1527     1    11     2    12
  7.1004606764807654E-01 a      1528     1    11     2    13
  4.0145665570632827E-01 a      1529     1    11     2    14
  2.2776724371810453E-01 a      1530     1    11     2    15
 -3.2779197525532855E-01 a      1531     1    12     2     1
 -1.9885452727279316E+00 a      1532     1    12     2     2
 -1.2589661399500518E+00 a      1533     1    12     2     3
  6.9499833874512895E-01 a      1534     1    12     2     4
  1.4044354775139474E+00 a      1535     1    12     2     5
 -3.9250543361472601E-01 a      1536     1    12     2     6
  1.5780593597526850E-02 a      1537     1    12     2     7
 -1.2064952045837664E-02 a      1538     1    12     2     8
 -2.5997538274682663E-01 a      1539     1    12     2     9
 -1.4708242331879833E+00 a      1540     1    12     2    10
  2.8837273173242378E-01 a      1541     1    12     2    11
 -5.6930597812320383E-01 a      1542     1    12     2    12
  4.1271978722983704E-01 a      1543     1    12     2    13
  1.0198786755899474E+00 a      1544     1    12     2    14
  7.0199284175294852E-01 a      1545     1    12     2    15
  4.8341359507022347E-01 a      1546     1    13     2     1
  1.6081845321814725E-01 a      1547     1    13     2     2
 -1.1177917298281639E-01 a      1548     1    13     2     3
 -7.2549120156344116E-01 a      1549     1    13     2     4
  2.6626249449770084E-01 a      1550     1    13     2     5
 -1.0491985669969957E-01 a      1551     1    13     2     6
  4.0652597393914323E-02 a      1552     1    13     2     7
  1.0158377722695928E+00 a      1553     1    13     2     8
  2.6949583405466625E-02 a      1554     1    13     2     9
 -1.9314530151787618E-01 a      1555     1    13     2    10
 -6.8895707258262784E-01 a      1556     1    13     2    11
 -1.2133572153496099E-01 a      1557     1    13     2    12
 -2.3414790217678658E-01 a      1558     1    13     2    13
  5.3995709249652568E-01 a      1559     1    13     2    14
 -5.8815723729063107E-01 a      1560     1    13     2    15
  8.2781427973409216E-01 a      1561     1    14     2     1
  3.0527706944243854E-01 a      1562     1    14     2     2
  6.7868452050285066E-01 a      1563     1    14     2     3
  3.9467759986747342E-01 a      1564     1    14     2     4
  1.4257227969029662E+00 a      1565     1    14     2     5
  6.2882532966859583E-01 a      1566     1    14     2     6
 -4.8172223497490629E-01 a      1567     1    14     2     7
  2.1852195037958824E+00 a      1568     1    14     2     8
  4.7407829497749981E-01 a      1569     1    14     2     9
 -4.2189607078759556E-01 a      1570     1    14     2    10
 -1.0803117959786692E+00 a      1571     1    14     2    11
 -3.5402778841927729E-01 a      1572     1    14     2    12
  3.3748546640729273E-03 a      1573     1    14     2    13
 -2.1279410409687963E-01 a      1574     1    14     2    14
  5.4447878276080564E-01 a      1575     1    14     2    15
 -7.6773962669443307E-01 a      1576     1    15     2     1
 -2.5806771450875932E+00 a      1577     1    15     2     2
  1.3056778775561739E+00 a      1578     1    15     2     3
 -5.5552491480908205E-02 a      1579     1    15     2     4
 -5.5415166565251084E-01 a      1580     1    15     2     5
 -7.1353947499416948E-01 a      1581     1    15     2     6
  2.8596361377505614E-01 a      1582     1    15     2     7
  1.4140655738163372E+00 a      1583     1    15     2     8
  7.4868959989553041E-01 a      1584     1    15     2     9
  5.8890625500364580E-01 a      1585     1    15     2    10
  6.0222536263682269E-01 a      1586     1    15     2    11
 -2.1945803680987178E-01 a      1587     1    15     2    12
