################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.9248278709258277E-01 a      1067     0    72     1     2
  9.2783434821083077E-01 a      1068     0    72     1     3
  6.3052134279384220E-01 a      1069     0    72     1     4
  2.6415669457533503E-01 a      1070     0    72     1     5
  1.4459962133220167E-01 a      1071     0    72     1     6
  1.2470720052379798E+00 a      1072     0    72     1     7
 -7.4263659009890570E-01 a      1073     0    72     1     8
  3.7700903530528718E-01 a      1074     0    72     1     9
 -9.5680561514203732E-02 a      1075     0    72     1    10
  1.2740747770258503E+00 a      1076     0    72     1    11
 -1.1874077950575772E+00 a      1077     0    72     1    12
  1.4976932310747312E-01 a      1078     0    72     1    13
 -1.2562402142109828E+00 a      1079     0    72     1    14
  8.9356393207997342E-01 a      1080     0    72     1    15
 -2.9830343307947371E-01 a      1081     0    73     1     1
 -6.2812116674312857E-01 a      1082     0    73     1     2
 -4.8293014480476715E-01 a      1083     0    73     1     3
 -1.1802201013335564E-02 a      1084     0    73     1     4
 -7.8833407021138768E-01 a      1085     0    73     1     5
  2.1629870325014947E-01 a      1086     0    73     1     6
  2.0489571670912512E+00 a      1087     0    73     1     7
 -6.8432261072507372E-01 a      1088     0    73     1     8
 -2.6219911962643563E+00 a      1089     0    73     1     9
 -5.9876059037733420E-01 a      1090     0    73     1    10
 -3.5973703492559593E-02 a      1091     0    73     1    11
 -4.3853456469448626E-01 a      1092     0    73     1    12
 -2.4131492892781070E+00 a      1093     0    73     1    13
 -3.4406635140197306E-01 a      1094     0    73     1    14
  6.4681653688770580E-01 a      1095     0    73     1    15
  9.7066075418755593E-01 a      1096     0    74     1     1
  4.3151054262847799E-01 a      1097     0    74     1     2
 -1.5558769852020933E+00 a      1098     0    74     1     3
 -5.5025057632573804E-01 a      1099     0    74     1     4
  8.3372127297372152E-03 a      1100     0    74     1     5
 -4.9815597061710520E-01 a      1101     0    74     1     6
 -1.0581578590279639E-01 a      1102     0    74     1     7
 -2.6648669907422433E+00 a      1103     0    74     1     8
 -4.6862048157472352E-01 a      1104     0    74     1     9
  7.5315707254631004E-01 a      1105     0    74     1    10
  7.3470172599130978E-01 a      1106     0    74     1    11
  9.9688407539471058E-01 a      1107     0    74     1    12
 -8.0872023294856210E-01 a      1108     0    74     1    13
  8.8097794238907845E-01 a      1109     0    74     1    14
  6.3284493535613906E-01 a      1110     0    74     1    15
 -1.6220976052132996E+00 a      1111     0    75     1     1
  2.3656511663551831E+00 a      1112     0    75     1     2
  3.0453153111804996E+00 a      1113     0    75     1     3
 -5.5020339920957073E-01 a      1114     0    75     1     4
 -1.5255221358971509E+00 a      1115     0    75     1     5
 -2.1820311447095389E+00 a      1116     0    75     1     6
  4.0766753030719984E+00 a      1117     0    75     1     7
  1.5428081960685429E+00 a      1118     0    75     1     8
 -1.8555883509394768E+00 a      1119     0    75     1     9
 -1.5578358713619327E+00 a      1120     0    75     1    10
  1.7794842496021306E+00 a      1121     0    75     1    11
 -9.3478185259308633E-01 a      1122     0    75     1    12
 -2.4268607527290778E+00 a      1123     0    75     1    13
 -5.4693910242468557E-01 a      1124     0    75     1    14
  1.3800178487542474E+00 a      1125     0    75     1    15
  3.1803916484951129E-02 a      1126     0    76     1     1
  2.0743055150100371E+00 a      1127     0    76     1     2
  2.4482852344958141E+00 a      1128     0    76     1     3
  3.0783388576291313E+00 a      1129     0    76     1     4
 -1.2831250750479006E+00 a      1130     0    76     1     5
  1.7435523424234986E-01 a      1131     0    76     1     6
  1.4818111437934365E+00 a      1132     0    76     1     7
  2.2714825589845642E+00 a      1133     0    76     1     8
  5.8422323909154739E-01 a      1134     0    76     1     9
 -3.9494781074512608E+00 a      1135     0    76     1    10
 -1.5237235097806037E-01 a      1136     0    76     1    11
  1.0321142581075377E-01 a      1137     0    76     1    12
  9.1364083843337340E-01 a      1138     0    76     1    13
  1.2034525165870618E+00 a      1139     0    76     1    14
  2.9963256513263752E+00 a      1140     0    76     1    15
  4.6974772287347466E-01 a      1141     0    77     1     1
 -1.4784859594456672E+00 a      1142     0    77     1     2
  1.0161420353884754E+00 a      1143     0    77     1     3
  6.3850677614987916E-01 a      1144     0    77     1     4
 -5.4129358767309022E-01 a      1145     0    77     1     5
  5.0258383009342222E-01 a      1146     0    77     1     6
  1.0814003173570033E+00 a      1147     0    77     1     7
  1.9908751107381371E+00 a      1148     0    77     1     8
  3.5313964069450904E-01 a      1149     0    77     1     9
 -1.9480632246167862E+00 a      1150     0    77     1    10
 -3.4101036487602807E-02 a      1151     0    77     1    11
 -1.4220876102104569E+00 a      1152     0    77     1    12
  1.4356701932847873E+00 a      1153     0    77     1    13
 -3.8451904431026923E-01 a      1154     0    77     1    14
 -4.0087726428364712E-01 a      1155     0    77     1    15
 -2.2411453407524804E+00 a      1156     0    78     1     1
 -7.5034471233845976E-02 a      1157     0    78     1     2
  2.5991009901969155E+00 a      1158     0    78     1     3
 -1.0434951085882687E+00 a      1159     0    78     1     4
  2.1767075547998433E+00 a      1160     0    78     1     5
  1.8152476497496279E+00 a      1161     0    78     1     6
  1.8630946105102302E+00 a      1162     0    78     1     7
 -3.8868703263574953E+00 a      1163     0    78     1     8
 -6.9031268733631812E-01 a      1164     0    78     1     9
  3.1537069601274936E+00 a      1165     0    78     1    10
  6.8601863100336047E-01 a      1166     0    78     1    11
  2.5817103096946874E+00 a      1167     0    78     1    12
 -2.4905513811735189E+00 a      1168     0    78     1    13
 -4.4721766831918961E+00 a      1169     0    78     1    14
  8.9671217410488557E-01 a      1170     0    78     1    15
  3.2637450075038581E+00 a      1171     0    79     1     1
  3.7422718960762791E+00 a      1172     0    79     1     2
  5.5516241607522261E+00 a      1173     0    79     1     3
 -8.9050985595563970E-01 a      1174     0    79     1     4
 -9.1882839930121174E-01 a      1175     0    79     1     5
 -2.3059108663339440E+00 a      1176     0    79     1     6
  3.9122290439839702E-01 a      1177     0    79     1     7
  7.8344003506931514E-01 a      1178     0    79     1     8
  1.3472965725059174E+00 a      1179     0    79     1     9
 -3.4194072761626328E+00 a      1180     0    79     1    10
 -3.0130589165139381E+00 a      1181     0    79     1    11
 -1.4101200947688248E+00 a      1182     0    79     1    12
 -1.9189790973924088E+00 a      1183     0    79     1    13
  2.3417354148018021E-01 a      1184     0    79     1    14
  1.5762042222785437E+00 a      1185     0    79     1    15
 -2.8275523538224685E+00 a      1186     0    80     1     1
 -2.4378702485642405E+00 a      1187     0    80     1     2
  1.7698745041284858E+00 a      1188     0    80     1     3
  8.7852670852870041E-01 a      1189     0    80     1     4
 -4.6014472652768956E-01 a      1190     0    80     1     5
 -6.9418877292592907E-01 a      1191     0    80     1     6
 -1.2962300782736056E+00 a      1192     0    80     1     7
 -2.8704149355520142E-01 a      1193     0    80     1     8
  1.6086557685509952E+00 a      1194     0    80     1     9
 -1.8285552317469438E+00 a      1195     0    80     1    10
  3.6971201670480545E+00 a      1196     0    80     1    11
 -5.9437636532639426E-01 a      1197     0    80     1    12
  3.5171957690354798E+00 a      1198     0    80     1    13
 -9.7713638220658305E-01 a      1199     0    80     1    14
  2.6016408275202738E+00 a      1200     0    80     1    15
  8.0376611683532773E-02 a      1201     0    81     1     1
 -1.1764433298264019E+00 a      1202     0    81     1     2
  1.2264928110779187E+00 a      1203     0    81     1     3
  2.6341265522493151E-01 a      1204     0    81     1     4
 -1.4447306396049169E+00 a      1205     0    81     1     5
  1.9543141584552335E+00 a      1206     0    81     1     6
  8.0812369747670065E-01 a      1207     0    81     1     7
  2.1832768593934668E+00 a      1208     0    81     1     8
 -1.8376575570280278E+00 a      1209     0    81     1     9
 -1.0347810262761810E+00 a      1210     0    81     1    10
 -1.6882707180086818E+00 a      1211     0    81     1    11
 -9.7483644034974759E-01 a      1212     0    81     1    12
  1.4471902479186999E-01 a      1213     0    81     1    13
  8.7145116615159179E-01 a      1214     0    81     1    14
  5.0912862598742903E-01 a      1215     0    81     1    15
 -8.9974206251925737E-01 a      1216     0    82     1     1
 -5.8183879399077887E-01 a      1217     0    82     1     2
  1.4289956202653933E+00 a      1218     0    82     1     3
  1.0098753079149991E-01 a      1219     0    82     1     4
  3.9034896220081170E+00 a      1220     0    82     1     5
 -3.8939281106484097E-01 a      1221     0    82     1     6
 -1.8717766579003252E+00 a      1222     0    82     1     7
 -3.6766321365243737E+00 a      1223     0    82     1     8
 -4.6262922032341197E-01 a      1224     0    82     1     9
  5.1771821840695562E+00 a      1225     0    82     1    10
 -2.1440993544844955E-01 a      1226     0    82     1    11
 -1.1565151574272450E+00 a      1227     0    82     1    12
  2.5678247578856568E+00 a      1228     0    82     1    13
 -4.9097114317920516E+00 a      1229     0    82     1    14
  1.6121409318382500E+00 a      1230     0    82     1    15
 -3.6545209227750974E+00 a      1231     0    83     1     1
 -7.5260803955694094E-02 a      1232     0    83     1     2
 -1.7942559641404967E+00 a      1233     0    83     1     3
  9.7809933176348585E-01 a      1234     0    83     1     4
 -8.3962584415874786E-01 a      1235     0    83     1     5
  1.5703872384350825E+00 a      1236     0    83     1     6
 -1.1707851725282354E+00 a      1237     0    83     1     7
 -8.0559624695290244E-01 a      1238     0    83     1     8
  1.1231043446634830E+00 a      1239     0    83     1     9
 -5.9458289461635372E-01 a      1240     0    83     1    10
 -1.9011229513515122E+00 a      1241     0    83     1    11
  6.2420282865486321E-01 a      1242     0    83     1    12
 -2.1585399021498053E-01 a      1243     0    83     1    13
  1.5830703827497157E+00 a      1244     0    83     1    14
  9.1505433860711871E-01 a      1245     0    83     1    15
 -2.6255198197030949E+00 a      1246     0    84     1     1
 -2.0860562731931651E+00 a      1247     0    84     1     2
 -2.3159687983451036E+00 a      1248     0    84     1     3
  5.1885673723343095E-01 a      1249     0    84     1     4
 -7.9937430100626272E-01 a      1250     0    84     1     5
  1.0117687875717099E-01 a      1251     0    84     1     6
 -2.7854394493987900E-01 a      1252     0    84     1     7
 -4.3306071584859790E-01 a      1253     0    84     1     8
 -3.4117025912302439E+00 a      1254     0    84     1     9
 -3.9738380542041207E-01 a      1255     0    84     1    10
 -1.4966585196014077E+00 a      1256     0    84     1    11
  1.6580040535087333E+00 a      1257     0    84     1    12
  1.3222479918353454E+00 a      1258     0    84     1    13
  4.4615813751991649E+00 a      1259     0    84     1    14
  4.3198795647432531E-01 a      1260     0    84     1    15
 -1.2651020959140362E+00 a      1261     0    85     1     1
  2.9582194633425296E-01 a      1262     0    85     1     2
  2.0633669596818773E+00 a      1263     0    85     1     3
  1.9045879041497238E+00 a      1264     0    85     1     4
  1.5389509579203264E+00 a      1265     0    85     1     5
  1.4723869503667040E+00 a      1266     0    85     1     6
 -1.8724819160441424E+00 a      1267     0    85     1     7
  6.7483669208755659E-01 a      1268     0    85     1     8
  4.0036099755312193E+00 a      1269     0    85     1     9
 -7.0773897060258573E-01 a      1270     0    85     1    10
  2.1550837077657219E+00 a      1271     0    85     1    11
  1.2659479285454158E+00 a      1272     0    85     1    12
  8.2478360890973796E+00 a      1273     0    85     1    13
  1.0037208920349441E+00 a      1274     0    85     1    14
  3.8711684121188861E-01 a      1275     0    85     1    15
  1.3093041067652487E+00 a      1276     0    86     1     1
 -2.3056274688402607E+00 a      1277     0    86     1     2
  1.3286880737363638E+00 a      1278     0    86     1     3
  9.5792893374890509E-01 a      1279     0    86     1     4
 -1.5584030733154508E-01 a      1280     0    86     1     5
 -1.2478742593231220E+00 a      1281     0    86     1     6
  1.7126298214185887E+00 a      1282     0    86     1     7
  2.8202993564093952E+00 a      1283     0    86     1     8
  2.0266926943811834E+00 a      1284     0    86     1     9
 -4.6830023563134437E-01 a      1285     0    86     1    10
  6.6539161652742485E-01 a      1286     0    86     1    11
 -8.3208537130232141E-01 a      1287     0    86     1    12
  6.9626583878128756E-01 a      1288     0    86     1    13
  1.1987002221437300E+00 a      1289     0    86     1    14
 -2.2485934562075336E+00 a      1290     0    86     1    15
  1.9398094735841712E-01 a      1291     0    87     1     1
 -1.7237045660903385E+00 a      1292     0    87     1     2
  3.1412948514990053E+00 a      1293     0    87     1     3
 -2.5727802183460158E+00 a      1294     0    87     1     4
 -6.5059611289687236E-01 a      1295     0    87     1     5
 -4.1010644045906701E-02 a      1296     0    87     1     6
  2.0057137695918326E+00 a      1297     0    87     1     7
 -4.3257626855268239E-01 a      1298     0    87     1     8
 -1.2406597497494904E+00 a      1299     0    87     1     9
 -2.0552105658896341E-01 a      1300     0    87     1    10
 -2.1462275051023534E+00 a      1301     0    87     1    11
  4.6536383036901552E-01 a      1302     0    87     1    12
 -1.4099216708107754E+00 a      1303     0    87     1    13
  1.9250976240960871E+00 a      1304     0    87     1    14
  1.7092404049371857E+00 a      1305     0    87     1    15
 -3.5620574847868700E+00 a      1306     0    88     1     1
  5.4325796117867853E-01 a      1307     0    88     1     2
  1.5848947200398513E+00 a      1308     0    88     1     3
 -2.6823822041075412E-01 a      1309     0    88     1     4
  5.0689697346726195E-02 a      1310     0    88     1     5
  3.0678600564970349E-01 a      1311     0    88     1     6
  3.0673857622938008E+00 a      1312     0    88     1     7
 -3.8642684598054782E+00 a      1313     0    88     1     8
  3.6060795886644370E+00 a      1314     0    88     1     9
  7.5896958774679835E-01 a      1315     0    88     1    10
  2.0818489945507107E-01 a      1316     0    88     1    11
  1.2687921435958944E+00 a      1317     0    88     1    12
 -5.7060070429065225E-02 a      1318     0    88     1    13
  6.0271648299698166E-02 a      1319     0    88     1    14
  3.1100087085916633E-01 a      1320     0    88     1    15
 -1.8563306718918493E-01 a      1321     0    89     1     1
 -5.0528241125912139E+00 a      1322     0    89     1     2
 -5.0225604421984305E-01 a      1323     0    89     1     3
  3.1783279670141860E+00 a      1324     0    89     1     4
 -2.8564292651565748E+00 a      1325     0    89     1     5
  1.2181156097946790E+00 a      1326     0    89     1     6
 -1.7817888549560446E-01 a      1327     0    89     1     7
 -5.2658884682927665E-01 a      1328     0    89     1     8
 -3.0613377097466715E-01 a      1329     0    89     1     9
  5.3020179074079410E+00 a      1330     0    89     1    10
 -8.2844195090240402E-01 a      1331     0    89     1    11
  1.9621858074792415E+00 a      1332     0    89     1    12
 -1.1237601689486862E+00 a      1333     0    89     1    13
 -8.2416339594601040E-01 a      1334     0    89     1    14
 -4.9428665421751228E-01 a      1335     0    89     1    15
  5.2095828007044598E-01 b      1336     1     1
  4.1308496115293619E-01 b      1337     1     2
  9.5744081795490610E-01 b      1338     1     3
 -4.0335424960819627E-01 b      1339     1     4
  4.7642106392981470E-01 b      1340     1     5
  1.7755200758302119E+00 b      1341     1     6
  6.5016390164658888E-01 b      1342     1     7
  9.8323971643165531E-01 b      1343     1     8
  1.7166690402716007E+00 b      1344     1     9
  1.4523646262578114E+00 b      1345     1    10
  1.2482296360129619E-01 b      1346     1    11
 -2.7020943035256878E-01 b      1347     1    12
  1.4771778526858386E+00 b      1348     1    13
  1.6672513651063186E+00 b      1349     1    14
  6.6250917893575767E-01 b      1350     1    15
  2.4338063906908250E-01 a      1351     1     1     2     1
 -1.9983496497487596E+00 a      1352     1     1     2     2
  8.9415990991547664E-02 a      1353     1     1     2     3
 -1.3073959722500192E+00 a      1354     1     1     2     4
 -1.4535643722607787E+00 a      1355     1     1     2     5
 -1.9207393140310700E-01 a      1356     1     1     2     6
 -9.2977560286696570E-01 a      1357     1     1     2     7
  6.7344409571346697E-01 a      1358     1     1     2     8
  5.2640387758367380E-01 a      1359     1     1     2     9
 -1.7885672735814433E+00 a      1360     1     1     2    10
 -5.3372453723585433E-01 a      1361     1     1     2    11
 -6.0332900362312025E-01 a      1362     1     1     2    12
  7.2973764220543835E-01 a      1363     1     1     2    13
 -7.5725312632161992E-03 a      1364     1     1     2    14
 -1.4044682023193000E-01 a      1365     1     1     2    15
 -4.8464635689080759E-01 a      1366     1     2     2     1
 -2.9453513389547126E-01 a      1367     1     2     2     2
  7.1632379195578977E-01 a      1368     1     2     2     3
  2.5680135042956315E-01 a      1369     1     2     2     4
  8.7257198146350162E-02 a      1370     1     2     2     5
  1.3716273824282293E-01 a      1371     1     2     2     6
 -9.6807051687563250E-01 a      1372     1     2     2     7
  2.2939006113225946E-01 a      1373     1     2     2     8
 -3.9280043553700422E-01 a      1374     1     2     2     9
  1.2368697739775971E+00 a      1375     1     2     2    10
  3.6377095037380076E-02 a      1376     1     2     2    11
  1.7440127717506362E-01 a      1377     1     2     2    12
 -6.0865921504972320E-01 a      1378     1     2     2    13
  4.9496419801218876E-02 a      1379     1     2     2    14
  3.9384408914620078E-01 a      1380     1     2     2    15
  3.3684240436035429E-01 a      1381     1     3     2     1
  4.8100694211601125E-02 a      1382     1     3     2     2
  8.9341521165314530E-01 a      1383     1     3     2     3
  1.1738037472454605E+00 a      1384     1     3     2     4
  1.3080338748450895E-01 a      1385     1     3     2     5
  1.2623024510916145E-01 a      1386     1     3     2     6
 -2.6776594851862179E-01 a      1387     1     3     2     7
  1.1791926872698015E-01 a      1388     1     3     2     8
  1.0532181906916485E+00 a      1389     1     3     2     9
  7.5497907018818233E-01 a      1390     1     3     2    10
 -2.6126017576300586E-01 a      1391     1     3     2    11
  1.6942156522975194E-01 a      1392     1     3     2    12
 -3.9658079680326347E-01 a      1393     1     3     2    13
  6.3876147560861218E-01 a      1394     1     3     2    14
  6.4326226170426215E-01 a      1395     1     3     2    15
  4.2144171084348991E-01 a      1396     1     4     2     1
 -1.2766561891224765E-01 a      1397     1     4     2     2
 -2.2778882994764968E-01 a      1398     1     4     2     3
  9.7591253293211322E-01 a      1399     1     4     2     4
 -3.5408186234763672E-01 a      1400     1     4     2     5
 -6.2079042971115994E-01 a      1401     1     4     2     6
  9.9309930382385203E-01 a      1402     1     4     2     7
 -1.0566154359675526E+00 a      1403     1     4     2     8
 -4.2539390529270416E-01 a      1404     1     4     2     9
 -6.7423599545940982E-01 a      1405     1     4     2    10
  6.4147306938104520E-01 a      1406     1     4     2    11
  3.0183501593695111E-01 a      1407     1     4     2    12
 -1.3405069631652982E+00 a      1408     1     4     2    13
  7.0593911376165563E-01 a      1409     1     4     2    14
 -3.6354394349369552E-02 a      1410     1     4     2    15
  4.6595013556540632E-01 a      1411     1     5     2     1
 -3.5141765014845816E-01 a      1412     1     5     2     2
  3.4578921077702668E-01 a      1413     1     5     2     3
  1.5907851233359549E+00 a      1414     1     5     2     4
  6.9807105413998716E-01 a      1415     1     5     2     5
  3.1178681528698426E-01 a      1416     1     5     2     6
 -9.4974957284313999E-01 a      1417     1     5     2     7
 -6.5594355998957643E-01 a      1418     1     5     2     8
  1.6358804038056304E-01 a      1419     1     5     2     9
 -1.7814028013558303E-01 a      1420     1     5     2    10
 -3.3527551297394165E-01 a      1421     1     5     2    11
 -3.8135079718358667E-02 a      1422     1     5     2    12
 -3.9778895764671413E-01 a      1423     1     5     2    13
  5.5145121497619098E-01 a      1424     1     5     2    14
 -1.3927929281241888E-01 a      1425     1     5     2    15
 -1.0207550817373050E+00 a      1426     1     6     2     1
  4.4262595778474823E-01 a      1427     1     6     2     2
 -6.0776082927183436E-02 a      1428     1     6     2     3
 -5.3829595559584276E-01 a      1429     1     6     2     4
 -2.4971906017534357E-01 a      1430     1     6     2     5
  1.3114203261796356E-01 a      1431     1     6     2     6
 -9.1872199386238795E-01 a      1432     1     6     2     7
  2.2651605411964962E-01 a      1433     1     6     2     8
 -7.0118611916705764E-01 a      1434     1     6     2     9
 -5.1212836056851688E-02 a      1435     1     6     2    10
 -7.9740566684465997E-01 a      1436     1     6     2    11
 -2.9422298933054614E-01 a      1437     1     6     2    12
  3.1951084972064459E-01 a      1438     1     6     2    13
  1.0635745113561372E+00 a      1439     1     6     2    14
  1.4462346025584742E+00 a      1440     1     6     2    15
  4.8955924898410075E-01 a      1441     1     7     2     1
  6.5490764314907046E-01 a      1442     1     7     2     2
  1.1558748248188741E-01 a      1443     1     7     2     3
 -1.8546337388449241E+00 a      1444     1     7     2     4
  9.9221638582173555E-01 a      1445     1     7     2     5
  7.8536057873000942E-01 a      1446     1     7     2     6
 -1.7574891678144713E+00 a      1447     1     7     2     7
  1.1813807338026630E+00 a      1448     1     7     2     8
  1.7604640640834827E-02 a      1449     1     7     2     9
  1.7847583128494486E+00 a      1450     1     7     2    10
 -7.9557930555039991E-01 a      1451     1     7     2    11
  4.3678188992005242E-02 a      1452     1     7     2    12
 -3.5053172563871880E-02 a      1453     1     7     2    13
  3.3622266321015171E-01 a      1454     1     7     2    14
 -1.1858595933061741E-01 a      1455     1     7     2    15
  2.9693144912203134E-01 a      1456     1     8     2     1
  7.3745419027426840E-01 a      1457     1     8     2     2
  9.8346300338928772E-01 a      1458     1     8     2     3
 -5.7765666487414302E-01 a      1459     1     8     2     4
  1.0713000147418059E+00 a      1460     1     8     2     5
  6.9340606965270568E-01 a      1461     1     8     2     6
 -3.5670564074687722E-01 a      1462     1     8     2     7
  3.8558302843700337E-01 a      1463     1     8     2     8
 -3.3624536540344113E-01 a      1464     1     8     2     9
 -2.2977198647410875E+00 a      1465     1     8     2    10
 -2.9666544999570749E-01 a      1466     1     8     2    11
 -4.1486852662326534E-01 a      1467     1     8     2    12
 -2.3083719353683951E-01 a      1468     1     8     2    13
 -4.4155846097961249E-01 a      1469     1     8     2    14
 -7.3927748358723744E-01 a      1470     1     8     2    15
  1.3095107435105773E+00 a      1471     1     9     2     1
 -3.5463578686663383E-01 a      1472     1     9     2     2
 -2.6810474754551589E-01 a      1473     1     9     2     3
 -5.1271274982856807E-01 a      1474     1     9     2     4
  2.2026898012592969E-01 a      1475     1     9     2     5
 -1.1771539726295915E-01 a      1476     1     9     2     6
  9.0676939058303552E-01 a      1477     1     9     2     7
  5.6140148881040475E-01 a      1478     1     9     2     8
  3.0294075156332689E-01 a      1479     1     9     2     9
  2.0823994217580855E+00 a      1480     1     9     2    10
  6.4705695576517019E-01 a      1481     1     9     2    11
  1.4073417690087514E-01 a      1482     1     9     2    12
 -1.8705595187802485E-01 a      1483     1     9     2    13
 -1.0100545648565114E-01 a      1484     1     9     2    14
 -1.4462930209339306E-01 a      1485     1     9     2    15
  1.8549340351729471E+00 a      1486     1    10     2     1
  5.9523577137913203E-02 a      1487     1    10     2     2
 -5.3445858666218338E-01 a      1488     1    10     2     3
  3.6228329818178612E-01 a      1489     1    10     2     4
 -8.5121438275401640E-01 a      1490     1    10     2     5
  1.1065120888947844E+00 a      1491     1    10     2     6
  1.9107673269463112E+00 a      1492     1    10     2     7
  4.1777275579263679E-01 a      1493     1    10     2     8
 -1.9342371690185617E-01 a      1494     1    10     2     9
 -1.5248374408871672E+00 a      1495     1    10     2    10
 -1.6828698434554620E-01 a      1496     1    10     2    11
  6.1873757416744490E-01 a      1497     1    10     2    12
  6.6238596226374680E-01 a      1498     1    10     2    13
  1.7049685935555248E+00 a      1499     1    10     2    14
  8.7527132385064688E-01 a      1500     1    10     2    15
 -1.1305965429265667E+00 a      1501     1    11     2     1
  2.4590400157809583E-01 a      1502     1    11     2     2
  1.4597278302918640E-01 a      1503     1    11     2     3
 -8.8471656358779738E-01 a      1504     1    11     2     4
  5.6688680960850224E-01 a      1505     1    11     2     5
  4.0120052935497336E-01 a      1506     1    11     2     6
 -8.2844978513248568E-01 a      1507     1    11     2     7
  2.5531753046773326E-01 a      1508     1    11     2     8
  1.2337745542913556E-01 a      1509     1    11     2     9
  6.3756507873896417E-01 a      1510     1    11     2    10
 -4.6466786872942301E-01 a      1511     1    11     2    11
 -8.1582291946742561E-02 a      1512     1    11     2    12
 -7.2751005453512607E-01 a      1513     1    11     2    13
 -7.4260032190797742E-01 a      1514     1    11     2    14
  1.0668244627991204E+00 a      1515     1    11     2    15
 -1.5019325027521953E+00 a      1516     1    12     2     1
  3.7677559129590182E-01 a      1517     1    12     2     2
  1.5584730671434377E-01 a      1518     1    12     2     3
  3.4191119903136014E-01 a      1519     1    12     2     4
  1.4276980369752690E-01 a      1520     1    12     2     5
 -8.7002488699496949E-02 a      1521     1    12     2     6
  1.3877888382440889E-01 a      1522     1    12     2     7
 -9.0663013625976885E-01 a      1523     1    12     2     8
 -2.6739476823886749E-01 a      1524     1    12     2     9
  2.0780229397202538E-01 a      1525     1    12     2    10
  1.0028376252192823E+00 a      1526     1    12     2    11
 -4.6422513545357114E-01 a      1527     1    12     2    12
 -5.1091343693516256E-01 a      1528     1    12     2    13
 -2.9240876381186505E+00 a      1529     1    12     2    14
 -2.7088726475255442E-01 a      1530     1    12     2    15
  1.1903321229748143E+00 a      1531     1    13     2     1
 -3.1538371552200012E-01 a      1532     1    13     2     2
  3.7930346820816951E-01 a      1533     1    13     2     3
 -1.0078640809495336E+00 a      1534     1    13     2     4
 -5.6949871752017867E-01 a      1535     1    13     2     5
  9.1796432262204164E-01 a      1536     1    13     2     6
  1.7517175879918065E+00 a      1537     1    13     2     7
 -1.3795081197800305E-01 a      1538     1    13     2     8
 -1.6912845068289864E-01 a      1539     1    13     2     9
 -1.3146278139222434E+00 a      1540     1    13     2    10
 -8.7924683397122305E-01 a      1541     1    13     2    11
 -4.2461065855185715E-01 a      1542     1    13     2    12
  6.4399440733319366E-02 a      1543     1    13     2    13
 -1.0279097263345307E+00 a      1544     1    13     2    14
 -1.2489747416783539E+00 a      1545     1    13     2    15
  2.6192361122797663E+00 a      1546     1    14     2     1
  7.9980756539769748E-01 a      1547     1    14     2     2
  4.9638726579291187E-01 a      1548     1    14     2     3
  2.1318669960954700E-01 a      1549     1    14     2     4
 -1.9520107244978457E+00 a      1550     1    14     2     5
 -5.1531540341687720E-01 a      1551     1    14     2     6
  5.9969932563764587E-02 a      1552     1    14     2     7
  6.6532502046976061E-01 a      1553     1    14     2     8
 -1.0918783333904540E-01 a      1554     1    14     2     9
  8.7828631570244098E-01 a      1555     1    14     2    10
  9.2359464318453199E-01 a      1556     1    14     2    11
  4.7762324791044219E-01 a      1557     1    14     2    12
  7.0600017489873468E-01 a      1558     1    14     2    13
 -8.6988585025650667E-01 a      1559     1    14     2    14
  6.7145719144471450E-01 a      1560     1    14     2    15
  3.9906681233352798E-01 a      1561     1    15     2     1
 -1.6673050508312789E-02 a      1562     1    15     2     2
  2.5703756277936252E-02 a      1563     1    15     2     3
 -3.4203391219319101E-01 a      1564     1    15     2     4
 -1.6737967347264713E+00 a      1565     1    15     2     5
 -4.6007201022364601E-02 a      1566     1    15     2     6
  6.2778257119160574E-01 a      1567     1    15     2     7
  1.4202652778072313E+00 a      1568     1    15     2     8
  3.6509126911509981E-01 a      1569     1    15     2     9
  7.5408197266639299E-01 a      1570     1    15     2    10
 -9.8716615993825502E-02 a      1571     1    15     2    11
  4.5710962201448307E-01 a      1572     1    15     2    12
  6.2498719775911415E-01 a      1573     1    15     2    13
  7.3040652696688094E-02 a      1574     1    15     2    14
  1.7643369136166993E+00 a      1575     1    15     2    15
 -4.5250181990410070E+00 b      1576     2     1
  1.2211746659131586E+00 b      1577     2     2
 -1.4484504985174953E+00 b      1578     2     3
  4.7255115820566929E-01 b      1579     2     4
  4.0311936090991791E+00 b      1580     2     5
  7.2758783603830357E-01 b      1581     2     6
 -1.2437713624735280E+00 b      1582     2     7
 -1.5645129561768423E+00 b      1583     2     8
  1.8133293022831580E+00 b      1584     2     9
  1.5291878565481778E-01 b      1585     2    10
 -1.1677513174378160E-01 b      1586     2    11
 -1.0438631512586156E+00 b      1587     2    12
  4.8402476636050534E-01 b      1588     2    13
  4.4481232715940028E-01 b      1589     2    14
 -2.4734746445650129E+00 b      1590     2    15
