################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.8618764324044019E-01 a      1049     0    70     1    14
  1.7180402306386684E+00 a      1050     0    70     1    15
 -4.8010409447273106E-01 a      1051     0    71     1     1
  1.1703591105073887E+00 a      1052     0    71     1     2
  1.4339551363187586E+00 a      1053     0    71     1     3
  9.9414016967462848E-01 a      1054     0    71     1     4
 -1.6578989883995430E+00 a      1055     0    71     1     5
  1.4880371859553314E+00 a      1056     0    71     1     6
  1.0066309444559143E+00 a      1057     0    71     1     7
 -4.9830870703037447E-02 a      1058     0    71     1     8
  6.5547320532036513E-01 a      1059     0    71     1     9
 -2.1769521207410980E+00 a      1060     0    71     1    10
 -1.2512934088303505E+00 a      1061     0    71     1    11
 -3.9625825396653247E-01 a      1062     0    71     1    12
 -7.9478091546480278E-02 a      1063     0    71     1    13
 -1.9612450042965521E-01 a      1064     0    71     1    14
 -4.1171509687759705E-01 a      1065     0    71     1    15
 -6.7963771040315635E-01 a      1066     0    72     1     1
 -5.9018140075006928E-03 a      1067     0    72     1     2
 -1.1264659539438697E+00 a      1068     0    72     1     3
 -1.3728119799938654E+00 a      1069     0    72     1     4
 -2.3995487306582758E-01 a      1070     0    72     1     5
  4.7337319998823474E-01 a      1071     0    72     1     6
  7.0258396842401682E-01 a      1072     0    72     1     7
  1.3397045019104383E+00 a      1073     0    72     1     8
  1.1083270095279780E+00 a      1074     0    72     1     9
 -1.0526887159253577E+00 a      1075     0    72     1    10
 -2.7887523848447626E-01 a      1076     0    72     1    11
  9.2324515999651510E-02 a      1077     0    72     1    12
 -9.7454258684347361E-01 a      1078     0    72     1    13
  5.6374311388232834E-01 a      1079     0    72     1    14
  7.9180026411549143E-01 a      1080     0    72     1    15
  1.3389953298045185E+00 a      1081     0    73     1     1
 -1.3357739511705052E-01 a      1082     0    73     1     2
 -7.1809151894702283E-01 a      1083     0    73     1     3
 -1.6921712856916731E+00 a      1084     0    73     1     4
  6.0629345575700988E-01 a      1085     0    73     1     5
  4.6789645882371866E-01 a      1086     0    73     1     6
  2.6083235658746201E-01 a      1087     0    73     1     7
 -2.0184546122805269E+00 a      1088     0    73     1     8
  3.7020542465842188E-01 a      1089     0    73     1     9
 -6.8487760674825282E-01 a      1090     0    73     1    10
  1.1909527042596677E+00 a      1091     0    73     1    11
  2.1631345672882446E-01 a      1092     0    73     1    12
  1.7079567452415184E-01 a      1093     0    73     1    13
  5.4791357561894094E-01 a      1094     0    73     1    14
  6.5661717302965916E-01 a      1095     0    73     1    15
 -7.3399598116514309E-01 a      1096     0    74     1     1
  2.6616131518773428E-01 a      1097     0    74     1     2
 -3.6215747998642533E-01 a      1098     0    74     1     3
 -3.9263946837782926E-01 a      1099     0    74     1     4
 -9.1282421140260417E-01 a      1100     0    74     1     5
 -1.3285743242586936E+00 a      1101     0    74     1     6
  3.9734792891176002E-01 a      1102     0    74     1     7
 -4.5881697287183115E-01 a      1103     0    74     1     8
  4.0032992964316499E-01 a      1104     0    74     1     9
  1.7823718517200506E+00 a      1105     0    74     1    10
 -1.2911602706496583E+00 a      1106     0    74     1    11
  5.8673113992701675E-01 a      1107     0    74     1    12
 -8.3531927192793354E-01 a      1108     0    74     1    13
 -2.7747980204479317E-01 a      1109     0    74     1    14
 -2.8081110576243580E+00 a      1110     0    74     1    15
 -1.8172379932046467E-01 a      1111     0    75     1     1
 -1.4883879391361041E+00 a      1112     0    75     1     2
 -2.2118533333265336E+00 a      1113     0    75     1     3
  3.8279267267376260E-01 a      1114     0    75     1     4
 -9.6143072510254823E-01 a      1115     0    75     1     5
  8.6960438586215849E-01 a      1116     0    75     1     6
  3.0501265126004062E+00 a      1117     0    75     1     7
  1.3787139180252619E-02 a      1118     0    75     1     8
 -9.2797025732765970E-01 a      1119     0    75     1     9
  2.5718314091151351E-01 a      1120     0    75     1    10
 -1.2853321161821085E+00 a      1121     0    75     1    11
  2.6397467798734500E+00 a      1122     0    75     1    12
 -1.1455368776106718E+00 a      1123     0    75     1    13
 -1.7075777742877982E-01 a      1124     0    75     1    14
  5.3191640268991180E-01 a      1125     0    75     1    15
  3.7181556554493456E-01 a      1126     0    76     1     1
  4.5751626949226371E-01 a      1127     0    76     1     2
 -7.8941895984300448E-01 a      1128     0    76     1     3
 -5.7812850092976942E-01 a      1129     0    76     1     4
  1.0926563645795309E+00 a      1130     0    76     1     5
  9.4928913934392081E-02 a      1131     0    76     1     6
 -1.0622353095712902E+00 a      1132     0    76     1     7
 -8.3030030522204634E-01 a      1133     0    76     1     8
  1.7905078270913679E+00 a      1134     0    76     1     9
 -2.9856369583012460E-01 a      1135     0    76     1    10
  8.8235351858160593E-01 a      1136     0    76     1    11
 -1.1942034768424552E+00 a      1137     0    76     1    12
  2.0609668543758772E+00 a      1138     0    76     1    13
 -2.2693740655968475E+00 a      1139     0    76     1    14
 -1.4554574192976819E+00 a      1140     0    76     1    15
  1.3708187694214296E+00 a      1141     0    77     1     1
 -1.3312488648493999E+00 a      1142     0    77     1     2
 -2.4745933146307997E+00 a      1143     0    77     1     3
  8.8188184523643409E-02 a      1144     0    77     1     4
 -3.1211603709828545E-01 a      1145     0    77     1     5
 -6.6155822835622449E-02 a      1146     0    77     1     6
  1.7709923980053692E+00 a      1147     0    77     1     7
  1.0642484697670647E+00 a      1148     0    77     1     8
 -2.2896799177112825E+00 a      1149     0    77     1     9
 -7.3839800737577799E-01 a      1150     0    77     1    10
  2.3797008806746827E+00 a      1151     0    77     1    11
 -1.2004228240146086E+00 a      1152     0    77     1    12
 -1.5757603444625841E+00 a      1153     0    77     1    13
 -8.2659959278547412E-01 a      1154     0    77     1    14
 -2.0040665565115590E-01 a      1155     0    77     1    15
 -2.2678990445554201E+00 a      1156     0    78     1     1
 -5.3048939700901210E-01 a      1157     0    78     1     2
 -1.5202327103129967E+00 a      1158     0    78     1     3
 -1.4433535411233178E+00 a      1159     0    78     1     4
 -2.8723549622551781E-01 a      1160     0    78     1     5
  3.0824236469437244E-02 a      1161     0    78     1     6
  4.3955860892012380E-02 a      1162     0    78     1     7
 -3.2024990696394570E-02 a      1163     0    78     1     8
 -4.9661698781750740E-01 a      1164     0    78     1     9
  1.7857689905702809E-01 a      1165     0    78     1    10
  2.1779802767743286E-02 a      1166     0    78     1    11
  5.9400956763858903E-01 a      1167     0    78     1    12
 -3.0440526820196011E-02 a      1168     0    78     1    13
  7.1191990248404324E-01 a      1169     0    78     1    14
  2.0380913420555732E-01 a      1170     0    78     1    15
  1.2474262998205257E+00 a      1171     0    79     1     1
  2.2514037476663269E+00 a      1172     0    79     1     2
 -1.2147313920310014E+00 a      1173     0    79     1     3
  6.3197269231231123E-01 a      1174     0    79     1     4
  2.8724044420202999E-01 a      1175     0    79     1     5
 -1.0422102586353446E+00 a      1176     0    79     1     6
  1.2255413611522117E-01 a      1177     0    79     1     7
 -1.2959516572586094E-01 a      1178     0    79     1     8
  6.0168348152089524E-01 a      1179     0    79     1     9
 -1.5966525254409512E+00 a      1180     0    79     1    10
 -5.7821706362044989E-01 a      1181     0    79     1    11
  2.5908380020000883E+00 a      1182     0    79     1    12
  7.2273330607670805E-01 a      1183     0    79     1    13
 -2.1343310353940506E-01 a      1184     0    79     1    14
  1.8463808083379298E+00 a      1185     0    79     1    15
 -2.9168653094888581E+00 a      1186     0    80     1     1
 -7.8559635014247009E-01 a      1187     0    80     1     2
 -5.9825736945493674E-02 a      1188     0    80     1     3
  5.6641521052869304E-01 a      1189     0    80     1     4
  3.0725776733913024E-01 a      1190     0    80     1     5
 -1.0379281837495805E-01 a      1191     0    80     1     6
 -1.5489111361392960E+00 a      1192     0    80     1     7
  2.6826303936968984E-02 a      1193     0    80     1     8
  1.6998572602830699E+00 a      1194     0    80     1     9
 -2.3014951450876890E+00 a      1195     0    80     1    10
 -9.6531176487544390E-01 a      1196     0    80     1    11
 -1.0205612492726461E+00 a      1197     0    80     1    12
 -1.2110764494654145E+00 a      1198     0    80     1    13
  3.0178429059554195E+00 a      1199     0    80     1    14
  2.7106570020224070E+00 a      1200     0    80     1    15
  2.4720907568298539E-01 a      1201     0    81     1     1
  6.8527180300708132E-02 a      1202     0    81     1     2
  1.0571379737341029E+00 a      1203     0    81     1     3
  4.8202095620194979E-01 a      1204     0    81     1     4
  1.5522011683404680E+00 a      1205     0    81     1     5
 -6.3812899129982514E-01 a      1206     0    81     1     6
  4.9091151187852883E-01 a      1207     0    81     1     7
  3.1463085804305846E-01 a      1208     0    81     1     8
 -1.9632942176291019E+00 a      1209     0    81     1     9
  8.1684661746029130E-01 a      1210     0    81     1    10
  3.1185126439119797E-02 a      1211     0    81     1    11
 -2.3575790860474637E+00 a      1212     0    81     1    12
 -5.1315710314976537E-01 a      1213     0    81     1    13
  2.3569932670676849E-01 a      1214     0    81     1    14
  1.0627673182498809E+00 a      1215     0    81     1    15
 -1.8784080851364764E+00 a      1216     0    82     1     1
 -9.7120228798801467E-01 a      1217     0    82     1     2
  1.0487589610595061E+00 a      1218     0    82     1     3
  5.6103249645362963E-01 a      1219     0    82     1     4
 -6.1189922327030222E-01 a      1220     0    82     1     5
 -2.6518326781574064E-01 a      1221     0    82     1     6
  6.5920244972068098E-01 a      1222     0    82     1     7
 -7.8268024228271971E-01 a      1223     0    82     1     8
  5.1608263947104316E-01 a      1224     0    82     1     9
 -4.1641694574657678E-01 a      1225     0    82     1    10
 -8.7328750901872432E-01 a      1226     0    82     1    11
 -3.4196403891808025E-01 a      1227     0    82     1    12
 -9.2719618010901741E-02 a      1228     0    82     1    13
 -7.9570101710283697E-02 a      1229     0    82     1    14
 -9.4041690719897175E-01 a      1230     0    82     1    15
  1.5754477158298665E+00 a      1231     0    83     1     1
  4.2995994702453078E-01 a      1232     0    83     1     2
 -3.3708761873378568E+00 a      1233     0    83     1     3
 -1.1419453611976818E+00 a      1234     0    83     1     4
  1.9658932821471413E+00 a      1235     0    83     1     5
  1.5550040091510953E+00 a      1236     0    83     1     6
 -2.4006771120123953E+00 a      1237     0    83     1     7
 -9.6823307419927784E-01 a      1238     0    83     1     8
  2.0791320179333121E+00 a      1239     0    83     1     9
 -1.4247001483815016E+00 a      1240     0    83     1    10
  2.6118423091881100E+00 a      1241     0    83     1    11
 -1.2789013363080468E+00 a      1242     0    83     1    12
  1.9220748832312702E+00 a      1243     0    83     1    13
 -1.2699569745749246E+00 a      1244     0    83     1    14
 -2.7546218914623379E+00 a      1245     0    83     1    15
  2.5852518369542139E+00 a      1246     0    84     1     1
 -1.0819988384853685E-01 a      1247     0    84     1     2
  6.4123324365965417E-01 a      1248     0    84     1     3
  3.7793536582186076E+00 a      1249     0    84     1     4
 -8.0298937955973781E-01 a      1250     0    84     1     5
 -3.8336674393298181E-01 a      1251     0    84     1     6
 -7.3914298202758610E-01 a      1252     0    84     1     7
  7.7057639538274891E-01 a      1253     0    84     1     8
 -2.3080911788678155E-01 a      1254     0    84     1     9
  1.0957498438244246E+00 a      1255     0    84     1    10
 -1.3209828896961886E+00 a      1256     0    84     1    11
 -3.2653589905919622E-01 a      1257     0    84     1    12
  1.3449792785821835E+00 a      1258     0    84     1    13
  7.6144264947659790E-01 a      1259     0    84     1    14
 -9.0439151069881163E-01 a      1260     0    84     1    15
 -1.2322551592804007E+00 a      1261     0    85     1     1
  2.6884175283640815E-02 a      1262     0    85     1     2
  7.9137306184397527E-01 a      1263     0    85     1     3
  6.8949818583449918E-01 a      1264     0    85     1     4
 -2.1881670969233991E+00 a      1265     0    85     1     5
 -5.5912689786308167E-01 a      1266     0    85     1     6
  1.9925015604725220E+00 a      1267     0    85     1     7
 -2.2465726396413926E-01 a      1268     0    85     1     8
 -3.4869695143321794E-01 a      1269     0    85     1     9
 -2.9905251674728744E-01 a      1270     0    85     1    10
  1.4940377608452058E+00 a      1271     0    85     1    11
  1.0127104299407863E+00 a      1272     0    85     1    12
  7.8406996031537468E-01 a      1273     0    85     1    13
 -1.4907942271444949E+00 a      1274     0    85     1    14
 -1.5771579311647037E+00 a      1275     0    85     1    15
 -6.2466237128622937E-01 a      1276     0    86     1     1
 -1.4695900839767340E-01 a      1277     0    86     1     2
  3.9209819215086517E-01 a      1278     0    86     1     3
  1.9495602721287906E+00 a      1279     0    86     1     4
 -1.0214210186130450E+00 a      1280     0    86     1     5
  2.3983977109852503E+00 a      1281     0    86     1     6
  8.8154654003948385E-01 a      1282     0    86     1     7
 -3.3761365577671631E-01 a      1283     0    86     1     8
 -1.0265556114470589E+00 a      1284     0    86     1     9
 -1.7229459798156539E+00 a      1285     0    86     1    10
 -8.9066141610644978E-01 a      1286     0    86     1    11
  1.1872828180485357E+00 a      1287     0    86     1    12
  8.7644731115585406E-01 a      1288     0    86     1    13
  3.1939005768209550E-01 a      1289     0    86     1    14
 -1.8061084277050937E-01 a      1290     0    86     1    15
  5.2897787126098894E-01 a      1291     0    87     1     1
 -2.0903618895292349E+00 a      1292     0    87     1     2
  7.3920634692388965E-01 a      1293     0    87     1     3
  4.2353442917948814E-01 a      1294     0    87     1     4
 -1.1443668507442541E+00 a      1295     0    87     1     5
  7.1701652854541487E-01 a      1296     0    87     1     6
  8.4950354529265815E-01 a      1297     0    87     1     7
 -9.5254886801610961E-01 a      1298     0    87     1     8
  1.6381771342670590E-01 a      1299     0    87     1     9
  3.0900840375202678E+00 a      1300     0    87     1    10
  9.1333233311103168E-01 a      1301     0    87     1    11
 -1.0026842655198407E+00 a      1302     0    87     1    12
 -1.4729625348156445E+00 a      1303     0    87     1    13
 -7.0666807594016179E-01 a      1304     0    87     1    14
  3.4038205422823861E-02 a      1305     0    87     1    15
 -2.9204169694780990E+00 a      1306     0    88     1     1
 -6.4827795959201095E-01 a      1307     0    88     1     2
  1.1216020659678083E+00 a      1308     0    88     1     3
  7.1707015474126856E-01 a      1309     0    88     1     4
 -6.3590972175800875E-01 a      1310     0    88     1     5
  4.8982807349632884E-01 a      1311     0    88     1     6
  5.5354418344607748E-01 a      1312     0    88     1     7
 -5.6769136951110688E-01 a      1313     0    88     1     8
 -1.4578798546268816E+00 a      1314     0    88     1     9
 -1.5941566120731714E+00 a      1315     0    88     1    10
 -1.7472220993417422E+00 a      1316     0    88     1    11
 -1.8198257948772045E+00 a      1317     0    88     1    12
 -3.7319165101730181E+00 a      1318     0    88     1    13
  2.5552639360805331E+00 a      1319     0    88     1    14
  1.0834489919349712E+00 a      1320     0    88     1    15
  7.7402645640110967E-01 a      1321     0    89     1     1
  9.3012820853323053E-01 a      1322     0    89     1     2
  6.7194643988766889E-01 a      1323     0    89     1     3
  1.8263304829984475E+00 a      1324     0    89     1     4
 -1.3818843885511598E+00 a      1325     0    89     1     5
  2.6333427929235196E+00 a      1326     0    89     1     6
  2.5745810502585187E-01 a      1327     0    89     1     7
 -7.1502305633757501E-01 a      1328     0    89     1     8
 -2.0320273913836395E+00 a      1329     0    89     1     9
 -1.4534907339416718E+00 a      1330     0    89     1    10
 -1.9398848523724713E-01 a      1331     0    89     1    11
 -8.3906124160556761E-02 a      1332     0    89     1    12
  2.3905340753935156E+00 a      1333     0    89     1    13
  3.7459132407358675E-01 a      1334     0    89     1    14
  1.0140503518229338E-01 a      1335     0    89     1    15
  1.0505572732462727E+00 b      1336     1     1
 -3.3413704528034821E-01 b      1337     1     2
 -2.5345889849912040E-01 b      1338     1     3
  1.1793256115062416E+00 b      1339     1     4
  4.7453492367940248E-01 b      1340     1     5
 -2.3037799187960845E-01 b      1341     1     6
  8.9815935462475197E-02 b      1342     1     7
  1.3290888281829945E+00 b      1343     1     8
  1.0653297317483583E+00 b      1344     1     9
  6.8575356603937410E-01 b      1345     1    10
  7.2124378448262483E-01 b      1346     1    11
 -3.1893810640071518E-01 b      1347     1    12
 -8.0982477492004823E-01 b      1348     1    13
  6.2317010441444443E-01 b      1349     1    14
  1.3728699991005804E+00 b      1350     1    15
  1.8677213665307710E+00 a      1351     1     1     2     1
  1.5017006636426311E+00 a      1352     1     1     2     2
  7.8246791898178736E-01 a      1353     1     1     2     3
  7.1534715023521167E-01 a      1354     1     1     2     4
 -2.6541550416189845E+00 a      1355     1     1     2     5
 -6.5075891707869582E-01 a      1356     1     1     2     6
 -3.8605741662609866E-01 a      1357     1     1     2     7
  3.2184153630132084E-01 a      1358     1     1     2     8
  1.7618727564071004E-01 a      1359     1     1     2     9
  1.2071870833103784E-01 a      1360     1     1     2    10
  1.4111247100657676E+00 a      1361     1     1     2    11
 -7.5882960458203941E-01 a      1362     1     1     2    12
 -7.3754798146775669E-01 a      1363     1     1     2    13
  2.1303811366442182E-01 a      1364     1     1     2    14
 -7.3115557949571541E-01 a      1365     1     1     2    15
  4.9032582244717254E-01 a      1366     1     2     2     1
 -5.3192296158573649E-01 a      1367     1     2     2     2
  5.8872702152799783E-01 a      1368     1     2     2     3
 -7.6401044557017406E-02 a      1369     1     2     2     4
 -1.6581460396833523E+00 a      1370     1     2     2     5
  1.1552720835623205E+00 a      1371     1     2     2     6
  6.2427990845340542E-01 a      1372     1     2     2     7
 -2.4949993304671272E-01 a      1373     1     2     2     8
  2.8178306745079507E-01 a      1374     1     2     2     9
 -4.8008313769287042E-01 a      1375     1     2     2    10
 -8.7230498312674354E-01 a      1376     1     2     2    11
  6.9242160852993218E-01 a      1377     1     2     2    12
  5.3866080009793460E-01 a      1378     1     2     2    13
 -5.6934960430261583E-01 a      1379     1     2     2    14
  1.0411002300280610E+00 a      1380     1     2     2    15
  1.3291239178176373E+00 a      1381     1     3     2     1
 -6.0740363078526471E-01 a      1382     1     3     2     2
 -5.5181113391020953E-01 a      1383     1     3     2     3
  8.9172414357810137E-01 a      1384     1     3     2     4
 -9.4308071857805786E-01 a      1385     1     3     2     5
  4.0712155262621796E-01 a      1386     1     3     2     6
 -9.4748880891430920E-01 a      1387     1     3     2     7
  4.1454752239150211E-02 a      1388     1     3     2     8
  4.4374567709193741E-01 a      1389     1     3     2     9
 -1.0307030747594432E+00 a      1390     1     3     2    10
 -1.0438186283487427E+00 a      1391     1     3     2    11
 -1.2719980822020163E-01 a      1392     1     3     2    12
  1.0726550819185172E+00 a      1393     1     3     2    13
  1.1997339420431776E+00 a      1394     1     3     2    14
 -9.5328758523432500E-01 a      1395     1     3     2    15
 -2.7331431946122325E-01 a      1396     1     4     2     1
  1.7712848853904231E+00 a      1397     1     4     2     2
 -9.5760037051245375E-02 a      1398     1     4     2     3
  2.4782812996104164E-01 a      1399     1     4     2     4
  6.2513036212275352E-01 a      1400     1     4     2     5
 -1.9132970504181573E-01 a      1401     1     4     2     6
 -2.5359515969967228E-01 a      1402     1     4     2     7
  9.7328059420170698E-02 a      1403     1     4     2     8
  2.3573443568519886E-01 a      1404     1     4     2     9
 -5.8638502417170923E-01 a      1405     1     4     2    10
  7.1639881981668874E-02 a      1406     1     4     2    11
  3.9723133344354278E-01 a      1407     1     4     2    12
 -7.0571235703518931E-01 a      1408     1     4     2    13
  4.8181367848971124E-01 a      1409     1     4     2    14
 -3.8857381182081430E-01 a      1410     1     4     2    15
 -3.3662438521012833E-02 a      1411     1     5     2     1
  7.6266929575323450E-01 a      1412     1     5     2     2
  1.4441817607404099E+00 a      1413     1     5     2     3
  6.2540619680923545E-02 a      1414     1     5     2     4
  5.7941238688945418E-01 a      1415     1     5     2     5
  7.1844155062718040E-01 a      1416     1     5     2     6
 -1.2500519670990887E-01 a      1417     1     5     2     7
 -1.1752430088006820E+00 a      1418     1     5     2     8
 -1.3688024391137790E+00 a      1419     1     5     2     9
  8.5817777381155336E-01 a      1420     1     5     2    10
  4.9608311190951149E-01 a      1421     1     5     2    11
 -5.0916551148154821E-01 a      1422     1     5     2    12
  3.6060889013835690E-01 a      1423     1     5     2    13
  5.6904826862757951E-01 a      1424     1     5     2    14
 -1.2930108427290183E+00 a      1425     1     5     2    15
  3.8148195675273155E-01 a      1426     1     6     2     1
  1.9445217696287728E-01 a      1427     1     6     2     2
  1.1168009819776661E+00 a      1428     1     6     2     3
  1.1595764369657149E+00 a      1429     1     6     2     4
 -2.2504388129299843E-01 a      1430     1     6     2     5
  1.2297524108626565E+00 a      1431     1     6     2     6
  5.1963973917527340E-01 a      1432     1     6     2     7
 -8.2702970548325316E-01 a      1433     1     6     2     8
 -1.5028059895718147E+00 a      1434     1     6     2     9
  9.7367721829839204E-01 a      1435     1     6     2    10
  1.0480829830699459E+00 a      1436     1     6     2    11
  2.4010560829234867E-01 a      1437     1     6     2    12
 -5.4021276009898911E-01 a      1438     1     6     2    13
 -1.6810223690685500E-01 a      1439     1     6     2    14
 -7.2079345973934161E-01 a      1440     1     6     2    15
  1.0112317171530043E+00 a      1441     1     7     2     1
  4.1492657767021421E-02 a      1442     1     7     2     2
 -8.9838512099389478E-01 a      1443     1     7     2     3
  9.1921527506858414E-01 a      1444     1     7     2     4
 -2.0839117411211966E-01 a      1445     1     7     2     5
 -1.0164560829767972E+00 a      1446     1     7     2     6
 -2.6324357181936686E-01 a      1447     1     7     2     7
  1.3826445121292358E-01 a      1448     1     7     2     8
  1.3542430084921500E+00 a      1449     1     7     2     9
  5.0097956567517787E-01 a      1450     1     7     2    10
 -5.6566200064060301E-01 a      1451     1     7     2    11
 -7.7228410795805447E-01 a      1452     1     7     2    12
 -3.7275454337253683E-02 a      1453     1     7     2    13
 -5.6215677392531260E-01 a      1454     1     7     2    14
  4.3936996802525369E-01 a      1455     1     7     2    15
  3.9881898744896732E-01 a      1456     1     8     2     1
 -9.0162732698433213E-03 a      1457     1     8     2     2
 -2.1703661163376997E-01 a      1458     1     8     2     3
  1.0621543718935376E+00 a      1459     1     8     2     4
 -5.0222084574014259E-01 a      1460     1     8     2     5
 -6.8696364323350675E-02 a      1461     1     8     2     6
  2.9736514844867157E-01 a      1462     1     8     2     7
 -8.5489909192965496E-01 a      1463     1     8     2     8
  1.8614089161560459E+00 a      1464     1     8     2     9
 -4.3855084465894167E-01 a      1465     1     8     2    10
  2.5270243691239191E-01 a      1466     1     8     2    11
 -1.0176473702343250E-01 a      1467     1     8     2    12
  1.3115977976059112E-01 a      1468     1     8     2    13
  5.8640720269617419E-01 a      1469     1     8     2    14
 -2.3452229932284316E-01 a      1470     1     8     2    15
  4.0361166915763302E-01 a      1471     1     9     2     1
 -3.3761717960431575E-01 a      1472     1     9     2     2
  1.7402048071392498E-01 a      1473     1     9     2     3
 -2.7533098630259123E-01 a      1474     1     9     2     4
 -6.4247193400408298E-01 a      1475     1     9     2     5
 -1.1054123368628495E+00 a      1476     1     9     2     6
  2.3293340458701198E-02 a      1477     1     9     2     7
  1.5955513207987482E-01 a      1478     1     9     2     8
  1.3839155185555044E-01 a      1479     1     9     2     9
  2.8896463772029458E-02 a      1480     1     9     2    10
 -7.0756321818148449E-01 a      1481     1     9     2    11
  1.3557993745304164E-01 a      1482     1     9     2    12
  2.8102452147744800E-01 a      1483     1     9     2    13
 -1.7992715170193763E-01 a      1484     1     9     2    14
  3.4649088336554806E-02 a      1485     1     9     2    15
 -6.8148416551750213E-01 a      1486     1    10     2     1
 -2.2315902449688807E-01 a      1487     1    10     2     2
 -9.7818005196206415E-01 a      1488     1    10     2     3
 -4.2870286004707442E-01 a      1489     1    10     2     4
  2.8383005640635190E-02 a      1490     1    10     2     5
  1.0485953584013015E-01 a      1491     1    10     2     6
 -7.6417997865032066E-03 a      1492     1    10     2     7
 -1.6341522280643873E-02 a      1493     1    10     2     8
 -1.8761942284818756E-01 a      1494     1    10     2     9
 -4.9789113529596468E-01 a      1495     1    10     2    10
  3.9290050391067194E-01 a      1496     1    10     2    11
  2.9738686192415570E-01 a      1497     1    10     2    12
  7.6629161198763784E-01 a      1498     1    10     2    13
  3.6955093531660277E-01 a      1499     1    10     2    14
 -1.0297668256413890E+00 a      1500     1    10     2    15
  2.8532770395278555E-02 a      1501     1    11     2     1
 -1.1044896892780716E+00 a      1502     1    11     2     2
 -4.8834715608302615E-01 a      1503     1    11     2     3
  3.4454589059299628E-01 a      1504     1    11     2     4
 -8.9485754287163632E-01 a      1505     1    11     2     5
  1.0868276342833914E+00 a      1506     1    11     2     6
  3.0419354545168864E-01 a      1507     1    11     2     7
  1.0055479705817680E+00 a      1508     1    11     2     8
 -2.9726554580601150E-01 a      1509     1    11     2     9
  1.5936120747995436E-01 a      1510     1    11     2    10
  5.3003255284548589E-01 a      1511     1    11     2    11
 -6.4678073871095898E-01 a      1512     1    11     2    12
  2.9481685988031547E-01 a      1513     1    11     2    13
 -8.6152685332455259E-01 a      1514     1    11     2    14
  1.1041796101862095E-01 a      1515     1    11     2    15
  4.9723549669669470E-01 a      1516     1    12     2     1
  9.5906376088406819E-01 a      1517     1    12     2     2
  9.5409438329238616E-01 a      1518     1    12     2     3
  1.6949170939549499E-01 a      1519     1    12     2     4
 -7.2837517666918900E-02 a      1520     1    12     2     5
 -1.0419971344294559E+00 a      1521     1    12     2     6
  2.8181047466933251E-01 a      1522     1    12     2     7
 -3.8500456053335264E-01 a      1523     1    12     2     8
 -8.8820456023500471E-01 a      1524     1    12     2     9
  8.0369586750330027E-02 a      1525     1    12     2    10
 -6.8949846910555362E-02 a      1526     1    12     2    11
  5.3056058855252786E-01 a      1527     1    12     2    12
  2.7512337089868388E-01 a      1528     1    12     2    13
 -5.3733639273150602E-01 a      1529     1    12     2    14
  1.4325780182358465E-02 a      1530     1    12     2    15
  1.6422859538198573E+00 a      1531     1    13     2     1
 -1.1089613741184132E-01 a      1532     1    13     2     2
 -3.1191354128862259E-01 a      1533     1    13     2     3
  6.5773968872556754E-01 a      1534     1    13     2     4
  1.8858176996879907E+00 a      1535     1    13     2     5
 -1.0857955988903212E+00 a      1536     1    13     2     6
  4.4088698057663078E-01 a      1537     1    13     2     7
  3.2255356691461340E-01 a      1538     1    13     2     8
 -1.0545988719528574E+00 a      1539     1    13     2     9
  8.4124626811863534E-01 a      1540     1    13     2    10
  1.1411637412711456E-01 a      1541     1    13     2    11
  5.8467966351496670E-01 a      1542     1    13     2    12
  8.6392692509843716E-01 a      1543     1    13     2    13
  5.1372375505455048E-01 a      1544     1    13     2    14
  2.8070249863666613E-01 a      1545     1    13     2    15
 -6.8700016399550146E-02 a      1546     1    14     2     1
 -2.4829307114943522E-01 a      1547     1    14     2     2
 -2.2266087528658929E-01 a      1548     1    14     2     3
  1.5193028980147488E-01 a      1549     1    14     2     4
  2.9074507925180421E-01 a      1550     1    14     2     5
  1.2080364371454044E+00 a      1551     1    14     2     6
 -4.0420843038542309E-01 a      1552     1    14     2     7
 -2.0089202973851511E-01 a      1553     1    14     2     8
  2.7449063805578516E-01 a      1554     1    14     2     9
  8.0078866418517902E-01 a      1555     1    14     2    10
  8.1047914341705474E-01 a      1556     1    14     2    11
  2.4452934503161408E-01 a      1557     1    14     2    12
  1.9844249441744796E-01 a      1558     1    14     2    13
 -1.0886387259078254E+00 a      1559     1    14     2    14
  5.3729049266973805E-01 a      1560     1    14     2    15
 -5.8854813709839721E-02 a      1561     1    15     2     1
  1.9578205104540128E-01 a      1562     1    15     2     2
 -1.2636772933490845E-01 a      1563     1    15     2     3
  1.8788105901890062E+00 a      1564     1    15     2     4
 -1.4789955535822534E+00 a      1565     1    15     2     5
  8.9089557881306003E-01 a      1566     1    15     2     6
  4.1650556082524398E-01 a      1567     1    15     2     7
  2.9834478617322924E-01 a      1568     1    15     2     8
 -4.8944095300778817E-01 a      1569     1    15     2     9
  1.6863690009420329E+00 a      1570     1    15     2    10
