################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.6394900569658668E+00 a      1066     0    72     1     1
 -7.0803678800745659E-02 a      1067     0    72     1     2
 -1.5804941651479008E+00 a      1068     0    72     1     3
  1.5876846212160365E+00 a      1069     0    72     1     4
  5.1762160459571410E-02 a      1070     0    72     1     5
 -4.0362189928650805E-01 a      1071     0    72     1     6
  8.2535980077689608E-01 a      1072     0    72     1     7
 -1.1931325496178820E+00 a      1073     0    72     1     8
  1.1289406008679162E-01 a      1074     0    72     1     9
  5.9641243248368681E-01 a      1075     0    72     1    10
  1.3996119398730560E+00 a      1076     0    72     1    11
 -1.0168144559735184E+00 a      1077     0    72     1    12
  9.4659031357754742E-01 a      1078     0    72     1    13
 -9.6512516511650270E-01 a      1079     0    72     1    14
 -1.1578755401887995E+00 a      1080     0    72     1    15
 -2.5514635759464971E-01 a      1081     0    73     1     1
  7.5849736575837023E-01 a      1082     0    73     1     2
  1.2421234239828514E+00 a      1083     0    73     1     3
 -7.7333872216312305E-01 a      1084     0    73     1     4
 -2.9236339965075442E-01 a      1085     0    73     1     5
  8.5940680766232014E-01 a      1086     0    73     1     6
 -1.8205666823278177E+00 a      1087     0    73     1     7
 -2.5927811628086816E-01 a      1088     0    73     1     8
  1.0551253592035040E-01 a      1089     0    73     1     9
  1.2019762408001171E+00 a      1090     0    73     1    10
  9.0538907061687812E-01 a      1091     0    73     1    11
  1.0498507913178066E+00 a      1092     0    73     1    12
 -1.5780450434969415E+00 a      1093     0    73     1    13
 -1.8560641002927100E-01 a      1094     0    73     1    14
 -1.3926516015565698E+00 a      1095     0    73     1    15
 -3.2354449555971425E+00 a      1096     0    74     1     1
 -1.5439107373047918E+00 a      1097     0    74     1     2
 -1.1796963246222818E+00 a      1098     0    74     1     3
 -1.7930792851997635E+00 a      1099     0    74     1     4
  6.5794141757039581E-01 a      1100     0    74     1     5
 -1.0852658671494173E+00 a      1101     0    74     1     6
  2.5257768416844129E-01 a      1102     0    74     1     7
 -4.5187821643840337E-01 a      1103     0    74     1     8
 -1.3791843889438680E+00 a      1104     0    74     1     9
 -1.3447785672397679E+00 a      1105     0    74     1    10
  3.3157041359577821E-01 a      1106     0    74     1    11
 -1.3572708183200595E+00 a      1107     0    74     1    12
 -4.6474680573074523E-01 a      1108     0    74     1    13
 -1.2408347337725214E+00 a      1109     0    74     1    14
  8.1355598113901229E-01 a      1110     0    74     1    15
 -1.0073582384672670E+00 a      1111     0    75     1     1
  1.4324552521103266E+00 a      1112     0    75     1     2
  1.8099900127394588E+00 a      1113     0    75     1     3
 -3.7795559374302590E+00 a      1114     0    75     1     4
 -4.1831575025948808E-01 a      1115     0    75     1     5
  9.8826899991371797E-01 a      1116     0    75     1     6
  5.6649325908577008E-01 a      1117     0    75     1     7
  9.0722084846553153E-01 a      1118     0    75     1     8
  8.3606894589398606E-01 a      1119     0    75     1     9
 -2.0725542588329504E+00 a      1120     0    75     1    10
 -2.2339696217402569E-01 a      1121     0    75     1    11
  1.8694316678422993E+00 a      1122     0    75     1    12
 -5.4055177788058151E-01 a      1123     0    75     1    13
  6.4779648975648463E-01 a      1124     0    75     1    14
  1.7878070266596755E+00 a      1125     0    75     1    15
  8.5344028691918183E-01 a      1126     0    76     1     1
  1.0539863991738403E+00 a      1127     0    76     1     2
  1.2564221441215724E+00 a      1128     0    76     1     3
 -9.3028000110154674E-01 a      1129     0    76     1     4
  7.1861930271556562E-01 a      1130     0    76     1     5
 -1.4167593236119316E+00 a      1131     0    76     1     6
 -1.3924678160942955E-01 a      1132     0    76     1     7
 -3.6861702740814661E-01 a      1133     0    76     1     8
  6.5707130027081728E-01 a      1134     0    76     1     9
 -1.1896044312725100E+00 a      1135     0    76     1    10
 -3.3082950018939183E-01 a      1136     0    76     1    11
 -2.9828969837886410E-02 a      1137     0    76     1    12
  2.6178139759847119E-01 a      1138     0    76     1    13
  1.0634847333303268E+00 a      1139     0    76     1    14
 -4.7801097043680529E-01 a      1140     0    76     1    15
 -1.7538342625252727E+00 a      1141     0    77     1     1
 -1.2068817278424777E+00 a      1142     0    77     1     2
 -5.2814932601373932E-01 a      1143     0    77     1     3
  7.4162769462778999E-01 a      1144     0    77     1     4
 -1.9167411445508467E-01 a      1145     0    77     1     5
  1.0900240581523013E+00 a      1146     0    77     1     6
 -1.4044754622208948E+00 a      1147     0    77     1     7
  9.2728935458427830E-01 a      1148     0    77     1     8
  1.2185440090528350E+00 a      1149     0    77     1     9
  4.4327871567609384E-01 a      1150     0    77     1    10
  7.0666213950608320E-02 a      1151     0    77     1    11
 -3.5653266386205124E-01 a      1152     0    77     1    12
 -7.1057968477373334E-01 a      1153     0    77     1    13
  9.8011427601178036E-01 a      1154     0    77     1    14
  3.9214823630084067E-01 a      1155     0    77     1    15
  1.3911244504769571E+00 a      1156     0    78     1     1
  1.0168956951851644E+00 a      1157     0    78     1     2
 -2.3321646794479678E+00 a      1158     0    78     1     3
  2.2351155919424133E+00 a      1159     0    78     1     4
 -2.1854497858049263E-01 a      1160     0    78     1     5
 -2.4167627797784363E+00 a      1161     0    78     1     6
  1.4904103282811751E+00 a      1162     0    78     1     7
 -1.0272982873670993E+00 a      1163     0    78     1     8
 -7.9980954538417914E-02 a      1164     0    78     1     9
  1.4903035520013030E+00 a      1165     0    78     1    10
  3.8901549538898084E-01 a      1166     0    78     1    11
 -4.6281389391245747E-01 a      1167     0    78     1    12
 -2.3636303367188609E+00 a      1168     0    78     1    13
 -2.9566470892333357E-01 a      1169     0    78     1    14
  6.1556263695230062E-01 a      1170     0    78     1    15
 -6.2496705986207479E-01 a      1171     0    79     1     1
 -2.1124491921011570E+00 a      1172     0    79     1     2
  2.4095334168142946E-01 a      1173     0    79     1     3
 -3.0212138201232364E+00 a      1174     0    79     1     4
  4.5787881496992611E-01 a      1175     0    79     1     5
 -2.8852223670273882E+00 a      1176     0    79     1     6
 -9.3400645604869909E-02 a      1177     0    79     1     7
  4.6816379412742415E-01 a      1178     0    79     1     8
 -1.7118991607248437E+00 a      1179     0    79     1     9
  1.2425402147196871E+00 a      1180     0    79     1    10
  6.2861229139978425E-01 a      1181     0    79     1    11
  1.4998067192677256E+00 a      1182     0    79     1    12
 -4.2005462307049362E+00 a      1183     0    79     1    13
  1.6540809251842337E+00 a      1184     0    79     1    14
 -2.5992021875800891E-01 a      1185     0    79     1    15
 -2.9757794571954099E-01 a      1186     0    80     1     1
  2.4921399377890743E-02 a      1187     0    80     1     2
  1.5637747313114532E+00 a      1188     0    80     1     3
 -2.3689172714506032E-01 a      1189     0    80     1     4
  5.1842444703020810E-02 a      1190     0    80     1     5
  5.4028653926204084E-01 a      1191     0    80     1     6
 -8.0089681058253004E-01 a      1192     0    80     1     7
  2.2700238448407588E+00 a      1193     0    80     1     8
  1.0027335208911035E+00 a      1194     0    80     1     9
  5.5249556935712141E-01 a      1195     0    80     1    10
  2.6784440275966683E+00 a      1196     0    80     1    11
  1.8124085814629385E+00 a      1197     0    80     1    12
  1.7218798418123189E+00 a      1198     0    80     1    13
  1.2595331173372064E+00 a      1199     0    80     1    14
 -1.5390936978898495E-01 a      1200     0    80     1    15
 -7.7974752333594566E-01 a      1201     0    81     1     1
  1.5670324781239648E+00 a      1202     0    81     1     2
 -1.7514172392796263E+00 a      1203     0    81     1     3
 -9.1523875739114924E-01 a      1204     0    81     1     4
 -1.8207519554133389E-01 a      1205     0    81     1     5
 -9.4098553024675524E-01 a      1206     0    81     1     6
 -1.6493730820335187E-02 a      1207     0    81     1     7
  1.0258857988326554E-01 a      1208     0    81     1     8
 -2.8873759536882884E+00 a      1209     0    81     1     9
  9.8291841433802773E-01 a      1210     0    81     1    10
 -3.0158836041380710E-01 a      1211     0    81     1    11
  2.9994896728856006E+00 a      1212     0    81     1    12
  2.9770229056185327E-01 a      1213     0    81     1    13
  1.4499266545397311E+00 a      1214     0    81     1    14
  2.6010197609317842E+00 a      1215     0    81     1    15
  2.1200666220459302E-01 a      1216     0    82     1     1
 -1.7831936043093095E+00 a      1217     0    82     1     2
 -1.0490213868554612E+00 a      1218     0    82     1     3
  1.6134744588279404E+00 a      1219     0    82     1     4
  1.0266825468746923E+00 a      1220     0    82     1     5
 -6.5288404378824105E-01 a      1221     0    82     1     6
  1.1454977560061965E+00 a      1222     0    82     1     7
  1.2807928864306506E+00 a      1223     0    82     1     8
  2.9392306702919097E-01 a      1224     0    82     1     9
 -1.9338122328178164E-01 a      1225     0    82     1    10
  7.1761486458967449E-01 a      1226     0    82     1    11
 -8.8825881909530247E-01 a      1227     0    82     1    12
 -2.5885104510104826E+00 a      1228     0    82     1    13
  3.4316277570246162E-01 a      1229     0    82     1    14
  6.1815169991011576E-01 a      1230     0    82     1    15
 -1.1000326281401467E-01 a      1231     0    83     1     1
 -1.0620144047972107E+00 a      1232     0    83     1     2
  3.4366366135941806E-01 a      1233     0    83     1     3
  2.0078558644894033E+00 a      1234     0    83     1     4
  2.7627542218828887E+00 a      1235     0    83     1     5
 -1.5000697897314508E+00 a      1236     0    83     1     6
 -9.9134097644093222E-01 a      1237     0    83     1     7
 -1.6189962966014049E-01 a      1238     0    83     1     8
 -2.6289917057687373E-01 a      1239     0    83     1     9
 -9.3831916299721707E-01 a      1240     0    83     1    10
  6.5667124390455667E-01 a      1241     0    83     1    11
 -1.1983937218651266E+00 a      1242     0    83     1    12
 -8.7475467569033172E-01 a      1243     0    83     1    13
  1.1804832734468531E+00 a      1244     0    83     1    14
  2.7379387106696551E-01 a      1245     0    83     1    15
  2.9634851888659386E-01 a      1246     0    84     1     1
 -1.8687358457730625E+00 a      1247     0    84     1     2
 -4.4458196061459615E-01 a      1248     0    84     1     3
  3.0791273559122163E+00 a      1249     0    84     1     4
  1.6616087473479318E-01 a      1250     0    84     1     5
  3.3899386449205204E-01 a      1251     0    84     1     6
  2.4888277136215065E-01 a      1252     0    84     1     7
  8.3720413091692936E-01 a      1253     0    84     1     8
  1.2546059118833115E+00 a      1254     0    84     1     9
  1.3977310879381557E+00 a      1255     0    84     1    10
  1.3484362026554022E+00 a      1256     0    84     1    11
  6.1581668962972458E-01 a      1257     0    84     1    12
  1.2259741710377630E+00 a      1258     0    84     1    13
  1.2229978047779899E+00 a      1259     0    84     1    14
 -4.7842894013995163E-01 a      1260     0    84     1    15
  9.9498456148928438E-02 a      1261     0    85     1     1
  6.0689668175884413E-02 a      1262     0    85     1     2
 -6.1462434076606676E-01 a      1263     0    85     1     3
  2.6721079292792029E+00 a      1264     0    85     1     4
  1.0007837167963476E+00 a      1265     0    85     1     5
  8.1441276143997299E-01 a      1266     0    85     1     6
  2.8581108675880151E+00 a      1267     0    85     1     7
 -8.3620713938140001E-01 a      1268     0    85     1     8
 -1.6305474297950622E+00 a      1269     0    85     1     9
  2.6146133996272232E+00 a      1270     0    85     1    10
 -1.3070479709181260E+00 a      1271     0    85     1    11
  1.4796735500780516E+00 a      1272     0    85     1    12
  2.7325721529326619E+00 a      1273     0    85     1    13
  4.5638572118968684E-02 a      1274     0    85     1    14
 -2.4432522195730275E+00 a      1275     0    85     1    15
  1.7299592689828729E+00 a      1276     0    86     1     1
  1.7132925479318015E+00 a      1277     0    86     1     2
  5.5802381536971080E-01 a      1278     0    86     1     3
 -5.6133616657657248E-01 a      1279     0    86     1     4
 -4.3395589568735602E+00 a      1280     0    86     1     5
  1.7256600760618848E+00 a      1281     0    86     1     6
  9.9715333511986826E-01 a      1282     0    86     1     7
 -5.7042406441016213E-01 a      1283     0    86     1     8
  2.3120443149986207E+00 a      1284     0    86     1     9
 -1.5271937210328124E+00 a      1285     0    86     1    10
  3.1369641054823743E+00 a      1286     0    86     1    11
  2.6369123980415787E-01 a      1287     0    86     1    12
  3.7423318416667315E+00 a      1288     0    86     1    13
 -7.2380207160075249E-01 a      1289     0    86     1    14
  8.0434853331176226E-01 a      1290     0    86     1    15
  2.1605923450351114E+00 a      1291     0    87     1     1
  7.2632342674264183E-01 a      1292     0    87     1     2
 -1.9590126851945830E+00 a      1293     0    87     1     3
  2.4604736746465767E+00 a      1294     0    87     1     4
  2.1319916970378392E+00 a      1295     0    87     1     5
 -2.4031642714224222E+00 a      1296     0    87     1     6
 -9.1494943261746886E-01 a      1297     0    87     1     7
 -1.8395180248968168E+00 a      1298     0    87     1     8
 -3.5177580397288750E+00 a      1299     0    87     1     9
 -4.5248368287210189E-01 a      1300     0    87     1    10
 -5.2634084301613038E-01 a      1301     0    87     1    11
 -1.6158603813121901E+00 a      1302     0    87     1    12
  4.6336407907673105E-01 a      1303     0    87     1    13
  4.6064954217960263E-01 a      1304     0    87     1    14
 -1.6601576935752080E+00 a      1305     0    87     1    15
 -2.7985304808586403E-01 a      1306     0    88     1     1
  1.3245115336295465E-01 a      1307     0    88     1     2
 -1.2699087338278146E+00 a      1308     0    88     1     3
  5.2980873060594025E-01 a      1309     0    88     1     4
  9.2034089392030760E-01 a      1310     0    88     1     5
  8.4977500132855899E-01 a      1311     0    88     1     6
 -1.0313210075722932E+00 a      1312     0    88     1     7
 -1.3057673999124675E+00 a      1313     0    88     1     8
  1.0084575041832995E+00 a      1314     0    88     1     9
 -7.1421837476004735E-01 a      1315     0    88     1    10
  6.9710738398900496E-01 a      1316     0    88     1    11
 -1.2041535648068105E+00 a      1317     0    88     1    12
  1.5557824571411485E+00 a      1318     0    88     1    13
 -1.2527973745827564E-01 a      1319     0    88     1    14
 -2.8840509453496010E-01 a      1320     0    88     1    15
  2.0076585199452954E+00 a      1321     0    89     1     1
 -3.0892188111286467E-01 a      1322     0    89     1     2
  2.1282253935810738E-01 a      1323     0    89     1     3
  9.8691634380850946E-01 a      1324     0    89     1     4
 -2.1730125273936499E-01 a      1325     0    89     1     5
  2.8422046458311206E-01 a      1326     0    89     1     6
 -1.2530011448858962E+00 a      1327     0    89     1     7
 -6.6801509959484348E-02 a      1328     0    89     1     8
  4.3395962729817444E-01 a      1329     0    89     1     9
  2.2494702342998257E-01 a      1330     0    89     1    10
  1.5706665570867926E+00 a      1331     0    89     1    11
 -2.7068573780524927E+00 a      1332     0    89     1    12
 -8.5494249549217671E-01 a      1333     0    89     1    13
  2.2352345869147210E+00 a      1334     0    89     1    14
 -8.8161999862330587E-01 a      1335     0    89     1    15
 -2.5118543759595618E-01 a      1336     0    90     1     1
  1.1422931919154591E+00 a      1337     0    90     1     2
 -3.9994420893748175E+00 a      1338     0    90     1     3
 -3.0681927946763561E+00 a      1339     0    90     1     4
  2.2060408126747437E+00 a      1340     0    90     1     5
  1.4205814319653305E+00 a      1341     0    90     1     6
 -8.4696593664779274E-01 a      1342     0    90     1     7
 -1.2782875611303510E+00 a      1343     0    90     1     8
 -9.3084235753996247E-01 a      1344     0    90     1     9
 -6.3233722099358958E-01 a      1345     0    90     1    10
  2.2583771094464939E+00 a      1346     0    90     1    11
 -1.2366062465376793E+00 a      1347     0    90     1    12
  3.4950662435001068E-01 a      1348     0    90     1    13
  1.0262319485587261E+00 a      1349     0    90     1    14
 -2.7982670733528292E+00 a      1350     0    90     1    15
 -2.6482784678675381E-01 b      1351     1     1
 -2.0438724284562761E+00 b      1352     1     2
 -4.1214631028564691E-01 b      1353     1     3
  1.6521197895391531E+00 b      1354     1     4
 -1.4193615326977413E-01 b      1355     1     5
  1.7120968295855984E-01 b      1356     1     6
 -5.3677322458451049E-01 b      1357     1     7
 -1.6476646883609902E-01 b      1358     1     8
 -8.1015282329322080E-01 b      1359     1     9
  3.3713872947768286E-01 b      1360     1    10
  3.6921828092764258E-01 b      1361     1    11
  6.1273459221463533E-01 b      1362     1    12
  7.6773701770716885E-01 b      1363     1    13
 -7.3823619909413307E-01 b      1364     1    14
  4.9413082231279513E-02 b      1365     1    15
 -9.4465745346404131E-02 a      1366     1     1     2     1
 -2.1806102620812933E+00 a      1367     1     1     2     2
  5.1268899599028206E-01 a      1368     1     1     2     3
  7.1621338154367808E-01 a      1369     1     1     2     4
  6.2946234963939662E-01 a      1370     1     1     2     5
 -9.3285664739065177E-01 a      1371     1     1     2     6
 -2.6627785199202619E-01 a      1372     1     1     2     7
 -2.9220355658650154E-01 a      1373     1     1     2     8
 -9.2037984396122219E-01 a      1374     1     1     2     9
  4.7393198860496027E-01 a      1375     1     1     2    10
 -8.8700006721221880E-01 a      1376     1     1     2    11
 -8.2997006384441319E-01 a      1377     1     1     2    12
  8.9885490348968011E-01 a      1378     1     1     2    13
 -9.7045696868962317E-01 a      1379     1     1     2    14
  7.0804505840338527E-01 a      1380     1     1     2    15
  5.1394729943700874E-02 a      1381     1     2     2     1
  7.9252154976786199E-02 a      1382     1     2     2     2
 -1.6156848787697502E+00 a      1383     1     2     2     3
  1.7471629081208573E+00 a      1384     1     2     2     4
  2.1600508244358776E-01 a      1385     1     2     2     5
 -6.6903021486927905E-01 a      1386     1     2     2     6
  1.2585032280112558E+00 a      1387     1     2     2     7
  4.1531180647163002E-01 a      1388     1     2     2     8
  1.1480752947322026E-01 a      1389     1     2     2     9
  1.3587728575707101E+00 a      1390     1     2     2    10
  1.0850623248892668E+00 a      1391     1     2     2    11
  6.2298987399638118E-03 a      1392     1     2     2    12
  3.9299560474098205E-01 a      1393     1     2     2    13
 -1.9120149928317817E-01 a      1394     1     2     2    14
  5.3201179202125393E-01 a      1395     1     2     2    15
 -3.5674541530293188E-02 a      1396     1     3     2     1
 -7.4785072389036900E-01 a      1397     1     3     2     2
 -7.2903457661561566E-01 a      1398     1     3     2     3
  1.0914525325802031E+00 a      1399     1     3     2     4
 -9.6997074525689564E-02 a      1400     1     3     2     5
  9.4660898266020851E-02 a      1401     1     3     2     6
  9.5494980110714656E-01 a      1402     1     3     2     7
 -1.3367610590177212E+00 a      1403     1     3     2     8
 -1.7203479365475276E+00 a      1404     1     3     2     9
 -1.2033221224091675E-01 a      1405     1     3     2    10
  1.4178765916907496E+00 a      1406     1     3     2    11
  6.1115281797115339E-01 a      1407     1     3     2    12
 -1.3524262726221268E+00 a      1408     1     3     2    13
  3.2772116223677844E-01 a      1409     1     3     2    14
 -7.0486297355367755E-01 a      1410     1     3     2    15
  1.3533445245089677E+00 a      1411     1     4     2     1
 -1.5120535625921958E+00 a      1412     1     4     2     2
  1.4452136959352355E+00 a      1413     1     4     2     3
  6.0792167250792684E-01 a      1414     1     4     2     4
 -2.8173794034753030E-01 a      1415     1     4     2     5
 -2.5715904209444390E-01 a      1416     1     4     2     6
  8.6207828791240348E-01 a      1417     1     4     2     7
  1.1984986426764310E-01 a      1418     1     4     2     8
  3.3065343246025591E-01 a      1419     1     4     2     9
  3.5612344591888423E-01 a      1420     1     4     2    10
 -7.9566591026653077E-01 a      1421     1     4     2    11
 -6.8412683976837307E-01 a      1422     1     4     2    12
  7.1115524918973572E-01 a      1423     1     4     2    13
 -1.7321454844064310E+00 a      1424     1     4     2    14
 -6.9922599178607736E-01 a      1425     1     4     2    15
 -7.6407781977776409E-02 a      1426     1     5     2     1
  5.1718161344002700E-01 a      1427     1     5     2     2
 -1.0766090321508675E+00 a      1428     1     5     2     3
 -1.0702280594209213E+00 a      1429     1     5     2     4
 -2.8179123151661600E-01 a      1430     1     5     2     5
  2.4367987973224325E-01 a      1431     1     5     2     6
 -4.5464990782399783E-01 a      1432     1     5     2     7
 -1.4798240880850189E+00 a      1433     1     5     2     8
 -1.5926673624708115E-01 a      1434     1     5     2     9
  7.4307841047197654E-01 a      1435     1     5     2    10
 -5.7619612400987741E-01 a      1436     1     5     2    11
 -7.8811811649126484E-02 a      1437     1     5     2    12
 -5.3190936467404737E-01 a      1438     1     5     2    13
  5.2983738398831126E-01 a      1439     1     5     2    14
 -4.5406286016734043E-01 a      1440     1     5     2    15
 -6.7208471999105956E-01 a      1441     1     6     2     1
 -6.1828337502097708E-01 a      1442     1     6     2     2
  9.4941982188398855E-01 a      1443     1     6     2     3
 -5.9905107312107753E-01 a      1444     1     6     2     4
  1.2087717474837635E-01 a      1445     1     6     2     5
 -4.3457742112090636E-01 a      1446     1     6     2     6
  1.0687538810239301E-01 a      1447     1     6     2     7
 -2.9761789839008235E-01 a      1448     1     6     2     8
  7.5551797872473891E-01 a      1449     1     6     2     9
 -2.5212814438045146E+00 a      1450     1     6     2    10
 -2.8348069998147807E-01 a      1451     1     6     2    11
  1.6503629711299445E-01 a      1452     1     6     2    12
  1.3604063436688785E+00 a      1453     1     6     2    13
  2.8348202661959210E-01 a      1454     1     6     2    14
  9.4801131802702665E-01 a      1455     1     6     2    15
 -2.2035455579905489E-01 a      1456     1     7     2     1
 -1.0703942230229221E-01 a      1457     1     7     2     2
 -1.3167716858286096E+00 a      1458     1     7     2     3
  5.3523615630007082E-01 a      1459     1     7     2     4
  7.7496728803532047E-02 a      1460     1     7     2     5
 -3.3909538016096374E-01 a      1461     1     7     2     6
  2.0378314919765121E+00 a      1462     1     7     2     7
  3.2988191904476372E-01 a      1463     1     7     2     8
  3.2154227811881436E-01 a      1464     1     7     2     9
 -2.1324389007751137E+00 a      1465     1     7     2    10
  5.6435737953983456E-01 a      1466     1     7     2    11
 -4.5328037190645920E-01 a      1467     1     7     2    12
  1.3170562517471041E+00 a      1468     1     7     2    13
 -8.8933778501286964E-01 a      1469     1     7     2    14
  3.8734344957549977E-01 a      1470     1     7     2    15
 -3.5657960258456056E-01 a      1471     1     8     2     1
  1.0902800317502448E-01 a      1472     1     8     2     2
  4.4718206672676225E-01 a      1473     1     8     2     3
  1.3421950389905701E+00 a      1474     1     8     2     4
 -3.4013153457879186E-01 a      1475     1     8     2     5
  1.4743549261714986E-01 a      1476     1     8     2     6
 -1.8166602405908907E+00 a      1477     1     8     2     7
  6.5083315096041289E-02 a      1478     1     8     2     8
  5.3923019557014973E-01 a      1479     1     8     2     9
 -8.9635319605609487E-01 a      1480     1     8     2    10
  4.3027011763351591E-01 a      1481     1     8     2    11
  1.0176105375452149E-01 a      1482     1     8     2    12
  1.7479799341882446E-01 a      1483     1     8     2    13
 -1.3574810514999999E-01 a      1484     1     8     2    14
 -4.9401465813012196E-01 a      1485     1     8     2    15
 -6.5437424440443009E-02 a      1486     1     9     2     1
  2.5984017165329087E-01 a      1487     1     9     2     2
  4.1316066299533921E-01 a      1488     1     9     2     3
  9.9873083852861522E-01 a      1489     1     9     2     4
  1.5746004826554505E-01 a      1490     1     9     2     5
 -1.0837693357573870E-01 a      1491     1     9     2     6
  2.2692873720457798E+00 a      1492     1     9     2     7
  4.3519017707365315E-01 a      1493     1     9     2     8
 -4.8444281819054968E-01 a      1494     1     9     2     9
  9.7047393966366380E-01 a      1495     1     9     2    10
  2.4445372134416710E-01 a      1496     1     9     2    11
 -1.4431256071666670E-01 a      1497     1     9     2    12
 -1.0566799980547643E+00 a      1498     1     9     2    13
  5.2157335974662022E-01 a      1499     1     9     2    14
 -2.3666502816660984E-01 a      1500     1     9     2    15
  3.9818170330621205E-01 a      1501     1    10     2     1
 -4.1249031335338926E-01 a      1502     1    10     2     2
 -1.0118046658311661E+00 a      1503     1    10     2     3
  2.3061860085451777E-01 a      1504     1    10     2     4
  3.7676310947537350E-01 a      1505     1    10     2     5
 -3.4361344615733141E-01 a      1506     1    10     2     6
 -2.4637357187532904E-01 a      1507     1    10     2     7
  1.6457546394710689E+00 a      1508     1    10     2     8
 -3.3050549862537762E-02 a      1509     1    10     2     9
 -2.1599604785683115E+00 a      1510     1    10     2    10
 -7.0293134110121758E-01 a      1511     1    10     2    11
  8.3225192651411498E-02 a      1512     1    10     2    12
 -7.0266187298526883E-01 a      1513     1    10     2    13
  1.1144054127125611E+00 a      1514     1    10     2    14
 -4.7535068464501923E-02 a      1515     1    10     2    15
 -3.8141421758702482E-01 a      1516     1    11     2     1
  6.0431536398231323E-01 a      1517     1    11     2     2
  2.2409626945386925E+00 a      1518     1    11     2     3
  1.1514229086458123E+00 a      1519     1    11     2     4
  1.7372649280409941E-01 a      1520     1    11     2     5
  2.1041746200177902E-01 a      1521     1    11     2     6
 -1.5361161988876224E+00 a      1522     1    11     2     7
  1.4523877411608359E+00 a      1523     1    11     2     8
 -2.4057403641125522E-01 a      1524     1    11     2     9
  7.4289661552207453E-01 a      1525     1    11     2    10
  6.6698862508972701E-01 a      1526     1    11     2    11
 -1.7007622048935633E-01 a      1527     1    11     2    12
 -6.3183833450137922E-02 a      1528     1    11     2    13
  1.9281442159033921E-03 a      1529     1    11     2    14
  1.7317554082735584E-01 a      1530     1    11     2    15
 -1.0287138539459698E-01 a      1531     1    12     2     1
  1.6083785891147393E+00 a      1532     1    12     2     2
  4.5292615434251937E-01 a      1533     1    12     2     3
 -7.0445152266134714E-01 a      1534     1    12     2     4
  5.9618984158879340E-02 a      1535     1    12     2     5
  5.2334589238209606E-02 a      1536     1    12     2     6
 -1.2748690821402644E+00 a      1537     1    12     2     7
  2.2496152469130277E+00 a      1538     1    12     2     8
  1.2351656720763578E-01 a      1539     1    12     2     9
 -6.6483887539493602E-01 a      1540     1    12     2    10
 -1.5638821336827358E-01 a      1541     1    12     2    11
 -4.4952228846809814E-02 a      1542     1    12     2    12
 -4.2850155504871568E-01 a      1543     1    12     2    13
  5.4242876680066365E-01 a      1544     1    12     2    14
 -3.6755825468015957E-01 a      1545     1    12     2    15
  5.1580846642541922E-01 a      1546     1    13     2     1
  9.2270357407546555E-01 a      1547     1    13     2     2
 -2.1312426942648607E-01 a      1548     1    13     2     3
 -1.1678836895679034E+00 a      1549     1    13     2     4
 -1.4224279513289131E-01 a      1550     1    13     2     5
 -1.3938640012609746E-01 a      1551     1    13     2     6
 -8.1177057170228384E-01 a      1552     1    13     2     7
  1.0909331629850081E+00 a      1553     1    13     2     8
 -1.1837505998377588E-01 a      1554     1    13     2     9
  1.8296578441596358E+00 a      1555     1    13     2    10
  6.3311071918489337E-02 a      1556     1    13     2    11
 -1.0209935642566997E-01 a      1557     1    13     2    12
 -4.6360761049572713E-01 a      1558     1    13     2    13
  8.5344573361567189E-01 a      1559     1    13     2    14
  2.3127627626847275E-01 a      1560     1    13     2    15
  6.5796650948706892E-01 a      1561     1    14     2     1
 -1.1456875888740949E+00 a      1562     1    14     2     2
  4.3192897782182293E-01 a      1563     1    14     2     3
  2.9912417619324150E-01 a      1564     1    14     2     4
  2.5006736172861192E-02 a      1565     1    14     2     5
 -4.5845488676982948E-01 a      1566     1    14     2     6
  1.7886544909180551E+00 a      1567     1    14     2     7
  1.1379532631713534E+00 a      1568     1    14     2     8
  1.1771837164640007E+00 a      1569     1    14     2     9
  1.3179627097468147E+00 a      1570     1    14     2    10
  9.9948650147151696E-01 a      1571     1    14     2    11
 -2.4273377848892658E-01 a      1572     1    14     2    12
  4.6562113888594253E-01 a      1573     1    14     2    13
  1.9582540237837601E-01 a      1574     1    14     2    14
 -1.3413771435104960E-01 a      1575     1    14     2    15
  6.9587211804516902E-01 a      1576     1    15     2     1
 -8.3183344640498114E-01 a      1577     1    15     2     2
 -4.4693757774515586E-01 a      1578     1    15     2     3
  6.1786141922877502E-01 a      1579     1    15     2     4
  6.4511232796311435E-02 a      1580     1    15     2     5
  3.4195981959406714E-02 a      1581     1    15     2     6
  1.7877426060407233E+00 a      1582     1    15     2     7
  9.5810716637198279E-01 a      1583     1    15     2     8
  4.3599446321110946E-01 a      1584     1    15     2     9
  7.2561639564773484E-01 a      1585     1    15     2    10
  8.7628030318452843E-02 a      1586     1    15     2    11
 -2.2917542695618306E-01 a      1587     1    15     2    12
