################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.4418990840703612E-01 a      1068     0    72     1     3
  4.9530519065156209E-01 a      1069     0    72     1     4
  5.7123528607848351E-01 a      1070     0    72     1     5
  9.6068882288780980E-02 a      1071     0    72     1     6
  4.6955798475001154E-01 a      1072     0    72     1     7
  1.2910218284698600E+00 a      1073     0    72     1     8
 -4.4047190371566786E-01 a      1074     0    72     1     9
 -4.2389861796872785E-01 a      1075     0    72     1    10
 -1.0550254658470124E+00 a      1076     0    72     1    11
 -1.0121848401123450E+00 a      1077     0    72     1    12
 -3.8801940679530922E-01 a      1078     0    72     1    13
 -4.8762094436435632E-01 a      1079     0    72     1    14
  7.2631525494152049E-01 a      1080     0    72     1    15
  8.8749594608534133E-01 a      1081     0    73     1     1
  6.0612448949340947E-01 a      1082     0    73     1     2
 -4.0804221578613292E-01 a      1083     0    73     1     3
  1.4878354020205016E+00 a      1084     0    73     1     4
 -2.2362761975072800E+00 a      1085     0    73     1     5
  2.0769045323808486E+00 a      1086     0    73     1     6
 -1.7813625294819078E+00 a      1087     0    73     1     7
 -8.0783416403598307E-01 a      1088     0    73     1     8
  5.9186373659395008E-01 a      1089     0    73     1     9
 -1.0239527605844883E+00 a      1090     0    73     1    10
 -7.4262634746855993E-01 a      1091     0    73     1    11
 -5.9691137643799541E-01 a      1092     0    73     1    12
  6.3299975680718024E-01 a      1093     0    73     1    13
 -5.8569024334780806E-01 a      1094     0    73     1    14
 -7.4320636837774567E-01 a      1095     0    73     1    15
 -4.0012546754895624E+00 a      1096     0    74     1     1
 -1.8074412178260528E+00 a      1097     0    74     1     2
 -4.4631094895871898E-01 a      1098     0    74     1     3
 -9.7421163660123611E-01 a      1099     0    74     1     4
 -3.3842870946915022E+00 a      1100     0    74     1     5
 -1.5497991584664499E+00 a      1101     0    74     1     6
  5.0576389732856469E-02 a      1102     0    74     1     7
 -2.1091408923817321E+00 a      1103     0    74     1     8
 -2.6289423428088249E-01 a      1104     0    74     1     9
  3.5668657666641751E-01 a      1105     0    74     1    10
 -6.4857727312262092E-01 a      1106     0    74     1    11
  1.3936018834178414E+00 a      1107     0    74     1    12
  1.4206769538605075E+00 a      1108     0    74     1    13
  5.4517150900774458E-01 a      1109     0    74     1    14
  5.2655230003093495E-02 a      1110     0    74     1    15
 -5.9376046233173518E-01 a      1111     0    75     1     1
  8.4458549717167847E-02 a      1112     0    75     1     2
 -1.3298505029202468E-01 a      1113     0    75     1     3
  1.8218841959625953E-01 a      1114     0    75     1     4
 -1.7556227197708323E+00 a      1115     0    75     1     5
  8.4493482095066663E-01 a      1116     0    75     1     6
  1.4537305555039115E+00 a      1117     0    75     1     7
 -2.1015509850064129E-01 a      1118     0    75     1     8
  1.4389462790010190E+00 a      1119     0    75     1     9
 -1.7779643095092486E+00 a      1120     0    75     1    10
  2.8790793138711566E+00 a      1121     0    75     1    11
  6.9023145601728597E-01 a      1122     0    75     1    12
  2.1580195444141967E+00 a      1123     0    75     1    13
 -6.8144720968215589E-01 a      1124     0    75     1    14
 -2.0120095494978785E-02 a      1125     0    75     1    15
  1.9095329029773234E+00 a      1126     0    76     1     1
 -7.6788875285804381E-01 a      1127     0    76     1     2
 -2.5215521209998426E-01 a      1128     0    76     1     3
 -5.6839972046310624E-02 a      1129     0    76     1     4
  6.0481409790437324E-01 a      1130     0    76     1     5
 -5.8252695594534132E-01 a      1131     0    76     1     6
  4.5818995389115474E-01 a      1132     0    76     1     7
 -4.1803425671980332E-01 a      1133     0    76     1     8
  6.7833432663363158E-01 a      1134     0    76     1     9
  1.5704966097411359E+00 a      1135     0    76     1    10
 -1.0845196918179114E+00 a      1136     0    76     1    11
 -6.9641115501200446E-01 a      1137     0    76     1    12
 -1.1241886856406842E+00 a      1138     0    76     1    13
  1.3418686779925337E-01 a      1139     0    76     1    14
  1.7853964474078809E-01 a      1140     0    76     1    15
  1.1630132571997369E+00 a      1141     0    77     1     1
 -1.0358873670481743E+00 a      1142     0    77     1     2
  8.8348620054840243E-01 a      1143     0    77     1     3
  2.1111855330806695E-01 a      1144     0    77     1     4
 -4.3060836477412301E-01 a      1145     0    77     1     5
  8.8548058974965149E-02 a      1146     0    77     1     6
 -1.0262628424126032E+00 a      1147     0    77     1     7
 -3.5999566839358932E-01 a      1148     0    77     1     8
 -9.5750294439970274E-01 a      1149     0    77     1     9
  9.7730733605860931E-01 a      1150     0    77     1    10
 -4.4592024086265097E-01 a      1151     0    77     1    11
 -1.7912260601530683E-01 a      1152     0    77     1    12
  6.4764154153242048E-01 a      1153     0    77     1    13
  1.4716364801568043E+00 a      1154     0    77     1    14
  3.2267324267820918E-01 a      1155     0    77     1    15
  1.9252272138443915E-01 a      1156     0    78     1     1
 -1.5447446196638197E+00 a      1157     0    78     1     2
  7.5703675602024478E-01 a      1158     0    78     1     3
  1.3145909708207542E+00 a      1159     0    78     1     4
  8.1024741997333993E-01 a      1160     0    78     1     5
  1.4873076223202351E+00 a      1161     0    78     1     6
  2.6849856969665742E-01 a      1162     0    78     1     7
  3.0193324643787651E+00 a      1163     0    78     1     8
  4.1264732859390368E-01 a      1164     0    78     1     9
 -9.0204603996342869E-01 a      1165     0    78     1    10
  1.7779565454240815E+00 a      1166     0    78     1    11
 -1.3033346814535514E+00 a      1167     0    78     1    12
  1.1524263863052235E+00 a      1168     0    78     1    13
 -1.7714625589280804E+00 a      1169     0    78     1    14
  4.2763423184778382E-02 a      1170     0    78     1    15
 -2.6800576327521297E-01 a      1171     0    79     1     1
 -8.1788687637114732E-01 a      1172     0    79     1     2
 -1.4663147886953698E-01 a      1173     0    79     1     3
  2.7437547094368981E+00 a      1174     0    79     1     4
  5.5728736773601817E-01 a      1175     0    79     1     5
 -9.7498415605080346E-01 a      1176     0    79     1     6
  3.2661445862096579E+00 a      1177     0    79     1     7
  9.7615381704234294E-01 a      1178     0    79     1     8
  7.3409994968753489E-01 a      1179     0    79     1     9
 -2.9609134452324128E+00 a      1180     0    79     1    10
 -2.2546135126628486E+00 a      1181     0    79     1    11
 -7.3137794774980536E-01 a      1182     0    79     1    12
  1.3697312479263808E+00 a      1183     0    79     1    13
  4.8341093188369322E-01 a      1184     0    79     1    14
  5.4239957435935193E-01 a      1185     0    79     1    15
  7.7890101817616886E-01 a      1186     0    80     1     1
  2.5348147340619764E+00 a      1187     0    80     1     2
 -1.2217235284083733E-01 a      1188     0    80     1     3
  3.4763228352607212E-01 a      1189     0    80     1     4
 -3.7512056927231252E-01 a      1190     0    80     1     5
 -1.4571673707403121E+00 a      1191     0    80     1     6
  8.0813037112704111E-01 a      1192     0    80     1     7
  1.7695346303808921E+00 a      1193     0    80     1     8
 -3.8480891051916366E-01 a      1194     0    80     1     9
 -2.0082105750432113E+00 a      1195     0    80     1    10
  2.8057979580803050E+00 a      1196     0    80     1    11
 -2.0712068319044175E+00 a      1197     0    80     1    12
 -2.3684666233264768E+00 a      1198     0    80     1    13
  3.3912947570432006E-01 a      1199     0    80     1    14
  1.8266209067734493E+00 a      1200     0    80     1    15
  2.0191414721627243E-01 a      1201     0    81     1     1
  8.3631497432116197E-01 a      1202     0    81     1     2
  4.3397075214776781E-01 a      1203     0    81     1     3
  3.7996007760767203E-01 a      1204     0    81     1     4
  1.2539844335730648E+00 a      1205     0    81     1     5
 -1.9686252354969325E-01 a      1206     0    81     1     6
 -4.9163931592075438E-02 a      1207     0    81     1     7
 -1.4451968063178520E+00 a      1208     0    81     1     8
 -1.0381420829831461E-01 a      1209     0    81     1     9
  2.8411504482034418E+00 a      1210     0    81     1    10
  1.0553424897762431E+00 a      1211     0    81     1    11
  9.8137203391487793E-01 a      1212     0    81     1    12
 -2.2986048069576306E+00 a      1213     0    81     1    13
 -4.2613983377311171E-01 a      1214     0    81     1    14
 -2.9873232621200234E+00 a      1215     0    81     1    15
  2.6779273901603307E-01 a      1216     0    82     1     1
 -8.7069503569824958E-01 a      1217     0    82     1     2
 -7.2243268507572833E-01 a      1218     0    82     1     3
  7.2418616485782017E-01 a      1219     0    82     1     4
  1.0651718709079688E-01 a      1220     0    82     1     5
 -8.7987130078644626E-01 a      1221     0    82     1     6
  1.3045232821899300E+00 a      1222     0    82     1     7
  6.2211307767931934E-01 a      1223     0    82     1     8
  1.2255424133606052E+00 a      1224     0    82     1     9
 -7.6122080233926726E-01 a      1225     0    82     1    10
 -2.7236904701394449E-02 a      1226     0    82     1    11
 -1.1907718508875376E+00 a      1227     0    82     1    12
 -7.6640745423423307E-01 a      1228     0    82     1    13
 -1.3087655190166059E+00 a      1229     0    82     1    14
  1.0614587684249628E+00 a      1230     0    82     1    15
 -1.2314817278576977E+00 a      1231     0    83     1     1
 -1.0515049852638583E+00 a      1232     0    83     1     2
 -7.2759946031860445E-01 a      1233     0    83     1     3
  8.8912709901848075E-01 a      1234     0    83     1     4
  5.7602979010502675E-01 a      1235     0    83     1     5
 -1.3821093823458155E+00 a      1236     0    83     1     6
 -9.1219689802393006E-02 a      1237     0    83     1     7
  1.9494492597229078E+00 a      1238     0    83     1     8
  4.7827838486204544E-01 a      1239     0    83     1     9
  1.2755296026401131E-02 a      1240     0    83     1    10
 -2.9062503009419094E-01 a      1241     0    83     1    11
 -5.5056614217017230E-01 a      1242     0    83     1    12
  3.8942877169067142E-01 a      1243     0    83     1    13
  1.1735925084853038E+00 a      1244     0    83     1    14
 -1.1118069727753772E+00 a      1245     0    83     1    15
  3.3208602153542288E-01 a      1246     0    84     1     1
 -1.9231211303069856E-01 a      1247     0    84     1     2
  2.7791534011420949E-01 a      1248     0    84     1     3
  6.8571108827469440E-01 a      1249     0    84     1     4
  7.9760884320455760E-01 a      1250     0    84     1     5
 -1.3053689227544092E+00 a      1251     0    84     1     6
 -8.7333582063836168E-01 a      1252     0    84     1     7
 -1.3303476553134810E+00 a      1253     0    84     1     8
 -1.0213142640182671E+00 a      1254     0    84     1     9
 -1.0684761452530163E+00 a      1255     0    84     1    10
  3.6011595982041955E-02 a      1256     0    84     1    11
  9.6856441558999817E-01 a      1257     0    84     1    12
 -2.8602190774897429E-01 a      1258     0    84     1    13
  3.8907095066087805E-01 a      1259     0    84     1    14
  6.8399199034545188E-01 a      1260     0    84     1    15
  1.2721965280412060E+00 a      1261     0    85     1     1
  7.7173916421929845E-01 a      1262     0    85     1     2
  3.7094633669281968E-01 a      1263     0    85     1     3
 -4.3223097971819713E-01 a      1264     0    85     1     4
  2.6778899561475233E-01 a      1265     0    85     1     5
  2.4214959371749822E-01 a      1266     0    85     1     6
  4.2574444013301582E-01 a      1267     0    85     1     7
  4.7442605291942455E+00 a      1268     0    85     1     8
 -2.8701939744108476E+00 a      1269     0    85     1     9
  2.6576895351813878E-01 a      1270     0    85     1    10
 -2.0916030384256262E-01 a      1271     0    85     1    11
  1.7484976987758798E+00 a      1272     0    85     1    12
 -1.1799406653874629E+00 a      1273     0    85     1    13
 -1.2925467383618430E+00 a      1274     0    85     1    14
 -3.9176673351970224E+00 a      1275     0    85     1    15
  9.3281633734738212E-01 a      1276     0    86     1     1
 -2.1885103388496470E+00 a      1277     0    86     1     2
  3.4866765834687556E+00 a      1278     0    86     1     3
  3.7325357339242959E-01 a      1279     0    86     1     4
 -6.7587963362760572E-01 a      1280     0    86     1     5
 -3.1423882773728180E+00 a      1281     0    86     1     6
 -1.4190826330080528E+00 a      1282     0    86     1     7
  9.6719521414295656E-02 a      1283     0    86     1     8
  4.8357140523204230E+00 a      1284     0    86     1     9
 -1.5343386586183299E+00 a      1285     0    86     1    10
  2.1562058784620248E+00 a      1286     0    86     1    11
  3.9924908705830067E+00 a      1287     0    86     1    12
 -1.3444362764765392E+00 a      1288     0    86     1    13
  4.9007019285164919E+00 a      1289     0    86     1    14
  5.8381959253098525E-02 a      1290     0    86     1    15
  2.7082759351566152E+00 a      1291     0    87     1     1
  3.3411984154617960E+00 a      1292     0    87     1     2
 -2.2079573693178678E+00 a      1293     0    87     1     3
 -3.0645347182157110E+00 a      1294     0    87     1     4
  1.0454659851482342E+00 a      1295     0    87     1     5
 -4.5783640182795438E-01 a      1296     0    87     1     6
  3.1009753676469326E-01 a      1297     0    87     1     7
  3.7738887936267456E+00 a      1298     0    87     1     8
 -3.2350388861704586E+00 a      1299     0    87     1     9
  2.7298613671566940E+00 a      1300     0    87     1    10
 -4.8268138104293418E-01 a      1301     0    87     1    11
 -2.3107188267393481E+00 a      1302     0    87     1    12
 -2.0511702854539959E+00 a      1303     0    87     1    13
 -4.2478767465976262E+00 a      1304     0    87     1    14
  9.5567512220580922E-02 a      1305     0    87     1    15
 -3.6413684771444838E-01 a      1306     0    88     1     1
 -7.1096555360425751E-01 a      1307     0    88     1     2
  3.4596989737668005E-01 a      1308     0    88     1     3
  2.7323598129036614E-01 a      1309     0    88     1     4
  1.7996073891342240E-01 a      1310     0    88     1     5
 -1.4204155167260397E+00 a      1311     0    88     1     6
 -7.0655003514941006E-01 a      1312     0    88     1     7
  8.5308296428947528E-01 a      1313     0    88     1     8
 -7.0239315711271921E-01 a      1314     0    88     1     9
 -2.9210157194084141E-01 a      1315     0    88     1    10
 -1.2812715446623046E-01 a      1316     0    88     1    11
 -1.6320084049275214E+00 a      1317     0    88     1    12
  1.5680898524795266E+00 a      1318     0    88     1    13
  7.9229234902928147E-01 a      1319     0    88     1    14
 -9.7534146672780730E-01 a      1320     0    88     1    15
  1.1208490394627162E+00 a      1321     0    89     1     1
  1.8388374532788701E-01 a      1322     0    89     1     2
  6.2649518687037831E-01 a      1323     0    89     1     3
  1.9686952607199095E+00 a      1324     0    89     1     4
  6.3059289352564751E-01 a      1325     0    89     1     5
 -5.1046531401458173E-01 a      1326     0    89     1     6
 -1.3139855622097735E-01 a      1327     0    89     1     7
 -2.7973988155914509E-01 a      1328     0    89     1     8
  3.0589009361918560E+00 a      1329     0    89     1     9
  3.5694395036241944E-01 a      1330     0    89     1    10
  1.5632189663771241E+00 a      1331     0    89     1    11
  3.3877180097517978E-01 a      1332     0    89     1    12
 -2.7379833072980331E+00 a      1333     0    89     1    13
  1.7450621155650858E+00 a      1334     0    89     1    14
 -2.5747070539974755E+00 a      1335     0    89     1    15
 -4.0508618452356639E+00 a      1336     0    90     1     1
 -1.7995890569379767E+00 a      1337     0    90     1     2
  2.8185679372591528E+00 a      1338     0    90     1     3
  3.0706350801750593E+00 a      1339     0    90     1     4
  1.4430020841746458E+00 a      1340     0    90     1     5
  3.4319605263273991E+00 a      1341     0    90     1     6
  7.6065911743961934E-01 a      1342     0    90     1     7
 -2.0820678880667769E+00 a      1343     0    90     1     8
  8.7081581237607097E-01 a      1344     0    90     1     9
 -7.4116986035394405E-01 a      1345     0    90     1    10
 -7.1834825889154552E-01 a      1346     0    90     1    11
 -1.3485404290287992E+00 a      1347     0    90     1    12
  5.2928274000913356E-01 a      1348     0    90     1    13
 -7.0587814251883385E-01 a      1349     0    90     1    14
 -1.1757862537739980E+00 a      1350     0    90     1    15
  2.7955519446338348E+00 b      1351     1     1
 -7.4297761700087195E-01 b      1352     1     2
  4.3276395204243551E-01 b      1353     1     3
  2.6996404565332444E-01 b      1354     1     4
 -1.4348630182180022E-01 b      1355     1     5
 -7.8319682362671594E-01 b      1356     1     6
 -1.9188789398349717E+00 b      1357     1     7
 -5.9307877986978186E-01 b      1358     1     8
  8.9957213130059110E-01 b      1359     1     9
 -1.6514371557950036E-01 b      1360     1    10
 -2.3042572601218381E-01 b      1361     1    11
  4.8690759159547947E-01 b      1362     1    12
  1.1764464868881779E+00 b      1363     1    13
 -2.0771157382595806E-01 b      1364     1    14
  8.1332209028859115E-01 b      1365     1    15
 -3.5496873572702470E-01 a      1366     1     1     2     1
  1.9009838782583530E-01 a      1367     1     1     2     2
  1.5465506640370870E+00 a      1368     1     1     2     3
 -4.1555020930210718E-01 a      1369     1     1     2     4
  7.9673328698441126E-01 a      1370     1     1     2     5
 -2.6960953850695892E+00 a      1371     1     1     2     6
  9.2878548994264024E-02 a      1372     1     1     2     7
 -1.0590238904585361E+00 a      1373     1     1     2     8
  1.4795768125700404E+00 a      1374     1     1     2     9
 -2.8172261490581869E+00 a      1375     1     1     2    10
 -5.9989937964439799E-02 a      1376     1     1     2    11
 -4.1082154706438601E-01 a      1377     1     1     2    12
 -4.9904211889095296E-01 a      1378     1     1     2    13
 -5.7987646896886424E-01 a      1379     1     1     2    14
  4.6431061073746072E-01 a      1380     1     1     2    15
 -3.4555345506515775E-02 a      1381     1     2     2     1
 -4.7055790264444491E-01 a      1382     1     2     2     2
  1.4680569361600829E-01 a      1383     1     2     2     3
  2.7221843184960060E+00 a      1384     1     2     2     4
 -1.2151734974733688E+00 a      1385     1     2     2     5
  1.3728611669874307E+00 a      1386     1     2     2     6
 -1.4150482456127841E-01 a      1387     1     2     2     7
 -9.6856541256541817E-01 a      1388     1     2     2     8
  8.3655568498578881E-01 a      1389     1     2     2     9
  4.8902803047180426E-01 a      1390     1     2     2    10
  1.9137043426651368E-01 a      1391     1     2     2    11
 -1.3774747170458599E+00 a      1392     1     2     2    12
  5.0856619514969649E-02 a      1393     1     2     2    13
 -9.4126862432637759E-01 a      1394     1     2     2    14
  5.6495511299426249E-01 a      1395     1     2     2    15
 -3.8456528178968052E-01 a      1396     1     3     2     1
 -5.1682334917255511E-02 a      1397     1     3     2     2
 -1.7583406854486971E-01 a      1398     1     3     2     3
  8.9036791841276330E-02 a      1399     1     3     2     4
 -5.4945816565180694E-01 a      1400     1     3     2     5
  1.3224491274543815E+00 a      1401     1     3     2     6
 -1.6792659791649398E+00 a      1402     1     3     2     7
  7.1517366621469414E-01 a      1403     1     3     2     8
 -1.2309416238713616E-01 a      1404     1     3     2     9
 -3.6490915532696289E-01 a      1405     1     3     2    10
 -3.4069828685791204E-01 a      1406     1     3     2    11
  8.6547819041294771E-02 a      1407     1     3     2    12
  3.5460253740857006E-01 a      1408     1     3     2    13
  4.4932475721319021E-01 a      1409     1     3     2    14
 -9.2189158024562012E-01 a      1410     1     3     2    15
 -4.6682940914655247E-01 a      1411     1     4     2     1
  4.6664545794672135E-02 a      1412     1     4     2     2
 -2.2767104251886516E-01 a      1413     1     4     2     3
  2.7287615675784810E-01 a      1414     1     4     2     4
  2.0490719406880431E-01 a      1415     1     4     2     5
 -5.2582734930002861E-01 a      1416     1     4     2     6
 -5.1858898249997765E-01 a      1417     1     4     2     7
 -1.4004064396617907E-01 a      1418     1     4     2     8
 -7.5272114544845015E-01 a      1419     1     4     2     9
 -9.6868745683104041E-01 a      1420     1     4     2    10
  8.1959989334474670E-01 a      1421     1     4     2    11
 -7.6131937193005941E-02 a      1422     1     4     2    12
  4.5501884556663857E-01 a      1423     1     4     2    13
 -5.4968744841982131E-01 a      1424     1     4     2    14
 -3.9541157854125730E-01 a      1425     1     4     2    15
 -8.4471989103117240E-01 a      1426     1     5     2     1
  2.5078429730980434E-01 a      1427     1     5     2     2
 -2.0179008653947011E-01 a      1428     1     5     2     3
  5.4549256161668880E-01 a      1429     1     5     2     4
 -4.5046702235496866E-01 a      1430     1     5     2     5
 -5.0640141459461163E-02 a      1431     1     5     2     6
 -1.1932605139499541E+00 a      1432     1     5     2     7
  1.4140282073175259E-01 a      1433     1     5     2     8
 -1.0855620676338424E+00 a      1434     1     5     2     9
 -2.1051220506599061E-01 a      1435     1     5     2    10
  7.1879026661823164E-01 a      1436     1     5     2    11
  8.1129533085408390E-01 a      1437     1     5     2    12
 -2.2378479899936771E-02 a      1438     1     5     2    13
 -1.1181044122364991E+00 a      1439     1     5     2    14
 -5.1519095613645283E-01 a      1440     1     5     2    15
  3.7649891630530258E-03 a      1441     1     6     2     1
 -4.1556341755840454E-01 a      1442     1     6     2     2
 -2.0843901904987011E-01 a      1443     1     6     2     3
 -5.2046100859967515E-01 a      1444     1     6     2     4
  7.4798179207469029E-01 a      1445     1     6     2     5
 -4.0035556290656282E-01 a      1446     1     6     2     6
  1.3769260682482174E+00 a      1447     1     6     2     7
 -8.3814552208223292E-01 a      1448     1     6     2     8
  1.0327609508377016E+00 a      1449     1     6     2     9
  8.3030777342353854E-02 a      1450     1     6     2    10
 -2.1767056411922475E-01 a      1451     1     6     2    11
  3.9668688848669065E-01 a      1452     1     6     2    12
  2.8343876742728935E-01 a      1453     1     6     2    13
  2.6422854597557532E-01 a      1454     1     6     2    14
 -5.8062173708992360E-01 a      1455     1     6     2    15
  2.3002625718156244E-01 a      1456     1     7     2     1
  3.9359645564970441E-01 a      1457     1     7     2     2
 -4.5792169526493776E-01 a      1458     1     7     2     3
 -9.9729508742820017E-01 a      1459     1     7     2     4
 -1.1789859960960325E+00 a      1460     1     7     2     5
 -1.5396170608146109E+00 a      1461     1     7     2     6
 -1.4405610992995310E-01 a      1462     1     7     2     7
 -2.6145402120216939E-02 a      1463     1     7     2     8
 -7.9195998467844475E-01 a      1464     1     7     2     9
 -9.0006735619813816E-02 a      1465     1     7     2    10
 -1.6282768248632595E-01 a      1466     1     7     2    11
 -6.5754766219180460E-01 a      1467     1     7     2    12
  1.8884231613127023E-01 a      1468     1     7     2    13
 -1.0214800884173909E+00 a      1469     1     7     2    14
  2.0893484149035572E-02 a      1470     1     7     2    15
  4.0144230185509866E-01 a      1471     1     8     2     1
  4.0234567412896760E-01 a      1472     1     8     2     2
  2.0162045525074075E+00 a      1473     1     8     2     3
 -2.3406682424950094E+00 a      1474     1     8     2     4
 -4.5561983025723884E-01 a      1475     1     8     2     5
  1.3847910460080206E+00 a      1476     1     8     2     6
  6.4566796862404030E-01 a      1477     1     8     2     7
 -3.1834941176675464E+00 a      1478     1     8     2     8
 -1.6300407753684376E+00 a      1479     1     8     2     9
 -7.0587188484689567E-01 a      1480     1     8     2    10
 -3.5504910841457915E-01 a      1481     1     8     2    11
  9.0859491633068834E-01 a      1482     1     8     2    12
 -8.3101257512722870E-01 a      1483     1     8     2    13
  1.0360621647797368E+00 a      1484     1     8     2    14
  3.9803626511131895E-01 a      1485     1     8     2    15
  9.2877121104833771E-01 a      1486     1     9     2     1
 -1.1729741425661749E-01 a      1487     1     9     2     2
  4.3575197463334603E-01 a      1488     1     9     2     3
  1.0029186045831301E-01 a      1489     1     9     2     4
 -5.5244824526036174E-01 a      1490     1     9     2     5
 -1.1316816143718047E+00 a      1491     1     9     2     6
 -1.0993278207069432E+00 a      1492     1     9     2     7
 -5.1875579152054629E-01 a      1493     1     9     2     8
  1.2413037159009039E+00 a      1494     1     9     2     9
  9.7209114641183869E-01 a      1495     1     9     2    10
 -4.4913306919851081E-01 a      1496     1     9     2    11
 -1.9551988859126883E+00 a      1497     1     9     2    12
  1.2685967803913907E+00 a      1498     1     9     2    13
 -1.4631076947735295E+00 a      1499     1     9     2    14
 -1.0823458389490754E+00 a      1500     1     9     2    15
  4.0619734987733747E-01 a      1501     1    10     2     1
 -1.9305567728579490E-01 a      1502     1    10     2     2
  5.6713610469397213E-01 a      1503     1    10     2     3
 -3.4395825057492713E-01 a      1504     1    10     2     4
  3.6795038301284255E-01 a      1505     1    10     2     5
 -5.9864138653698129E-01 a      1506     1    10     2     6
 -4.2923960110468823E-01 a      1507     1    10     2     7
 -9.7222732903549658E-01 a      1508     1    10     2     8
  5.6705827740914183E-01 a      1509     1    10     2     9
  1.1406781312426650E+00 a      1510     1    10     2    10
 -1.3507365519482514E-01 a      1511     1    10     2    11
  4.3329152636907525E-01 a      1512     1    10     2    12
  2.9862766462329476E-01 a      1513     1    10     2    13
  3.1047770233662131E-01 a      1514     1    10     2    14
  2.5174064610502311E-01 a      1515     1    10     2    15
 -4.4994839181171148E-01 a      1516     1    11     2     1
 -3.0447013245579985E-01 a      1517     1    11     2     2
  2.3729019263820803E-02 a      1518     1    11     2     3
  1.4457590240388520E+00 a      1519     1    11     2     4
 -1.1020900157526686E-02 a      1520     1    11     2     5
  1.4045639728928858E+00 a      1521     1    11     2     6
 -9.6367933825646579E-01 a      1522     1    11     2     7
  7.2996026085810420E-02 a      1523     1    11     2     8
 -2.0517529334163664E-01 a      1524     1    11     2     9
  1.6201836402756484E+00 a      1525     1    11     2    10
 -4.3128427571665580E-02 a      1526     1    11     2    11
  2.4078744933856637E-02 a      1527     1    11     2    12
  9.6335216528343626E-01 a      1528     1    11     2    13
 -1.3548125399658437E-01 a      1529     1    11     2    14
 -1.1304380968412736E-01 a      1530     1    11     2    15
 -1.2165769936844217E-01 a      1531     1    12     2     1
 -2.1855794971118689E-01 a      1532     1    12     2     2
  1.3044479706074102E-01 a      1533     1    12     2     3
 -1.2337926980518361E+00 a      1534     1    12     2     4
  1.4890147031342416E+00 a      1535     1    12     2     5
 -5.4250077364731397E-01 a      1536     1    12     2     6
  7.6161943996222989E-02 a      1537     1    12     2     7
 -6.3513303082228495E-02 a      1538     1    12     2     8
 -3.4221048279425242E-01 a      1539     1    12     2     9
 -9.6509802471458250E-01 a      1540     1    12     2    10
 -9.1247941384530656E-02 a      1541     1    12     2    11
  7.7586085865020443E-02 a      1542     1    12     2    12
 -2.9935908023314722E-01 a      1543     1    12     2    13
 -2.9202298563913126E-01 a      1544     1    12     2    14
  2.2845955941526389E-01 a      1545     1    12     2    15
  1.5039474347560153E+00 a      1546     1    13     2     1
  2.7018138736400310E-01 a      1547     1    13     2     2
  5.4021489881791829E-01 a      1548     1    13     2     3
  8.2722125408671621E-01 a      1549     1    13     2     4
 -7.3470203612647267E-01 a      1550     1    13     2     5
 -1.6349668284056906E+00 a      1551     1    13     2     6
  6.2567354067605041E-01 a      1552     1    13     2     7
  2.7543705445028177E-01 a      1553     1    13     2     8
  2.5249813924179570E-01 a      1554     1    13     2     9
  9.6140455917347856E-01 a      1555     1    13     2    10
 -1.3902773863100457E+00 a      1556     1    13     2    11
 -1.7090237352633467E-01 a      1557     1    13     2    12
 -1.0624389642382943E-01 a      1558     1    13     2    13
  5.0757007962387612E-01 a      1559     1    13     2    14
  7.3110872361785395E-01 a      1560     1    13     2    15
  4.6829997184303890E-01 a      1561     1    14     2     1
  4.7427372505060017E-01 a      1562     1    14     2     2
 -8.4403060098338656E-01 a      1563     1    14     2     3
 -2.1964415138539519E+00 a      1564     1    14     2     4
  8.0432205334235762E-01 a      1565     1    14     2     5
  7.3296996336729897E-02 a      1566     1    14     2     6
  1.8776495705323479E-01 a      1567     1    14     2     7
  4.0423304872423632E-01 a      1568     1    14     2     8
 -4.3744333570555349E-01 a      1569     1    14     2     9
  9.1023537520836723E-02 a      1570     1    14     2    10
  1.9457350700596099E-01 a      1571     1    14     2    11
 -6.4522568807284797E-02 a      1572     1    14     2    12
  5.2484300705172915E-01 a      1573     1    14     2    13
 -3.4238454767317222E-01 a      1574     1    14     2    14
  2.6771680823461047E-01 a      1575     1    14     2    15
  1.1062284388916293E+00 a      1576     1    15     2     1
 -1.9614726303872823E-01 a      1577     1    15     2     2
  3.5577427041520276E-01 a      1578     1    15     2     3
 -2.3284998701418114E+00 a      1579     1    15     2     4
  8.3058790505177477E-02 a      1580     1    15     2     5
 -1.2719380312196482E+00 a      1581     1    15     2     6
  8.9132704574917310E-01 a      1582     1    15     2     7
 -7.0086461802261035E-01 a      1583     1    15     2     8
 -2.0351452255761579E-01 a      1584     1    15     2     9
 -1.9767494553928262E+00 a      1585     1    15     2    10
 -1.7575472466233222E-01 a      1586     1    15     2    11
 -3.1242881392488697E-01 a      1587     1    15     2    12
 -1.3366281957946642E+00 a      1588     1    15     2    13
