################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.2229706779252603E-01 a      1067     0    72     1     2
 -3.5820533739047528E-01 a      1068     0    72     1     3
 -6.8350666123766357E-01 a      1069     0    72     1     4
 -1.1113085132339395E+00 a      1070     0    72     1     5
  1.5370614383063805E-01 a      1071     0    72     1     6
 -1.4250285926999324E+00 a      1072     0    72     1     7
  5.4062948469880867E-01 a      1073     0    72     1     8
  9.5077968457850792E-01 a      1074     0    72     1     9
 -1.0856576317799624E+00 a      1075     0    72     1    10
 -2.6886310600108149E-01 a      1076     0    72     1    11
 -9.1767731325849267E-01 a      1077     0    72     1    12
  1.1019015375080505E+00 a      1078     0    72     1    13
  4.8564173988608650E-01 a      1079     0    72     1    14
 -4.7806178865652715E-01 a      1080     0    72     1    15
  1.1431786224591851E+00 a      1081     0    73     1     1
 -1.1033590525577108E+00 a      1082     0    73     1     2
  1.5143731085781828E-01 a      1083     0    73     1     3
 -1.7178842418684297E+00 a      1084     0    73     1     4
 -1.5058152321848783E-01 a      1085     0    73     1     5
  1.7823639770394066E+00 a      1086     0    73     1     6
  1.7927125033831612E+00 a      1087     0    73     1     7
  1.2838744254080772E+00 a      1088     0    73     1     8
 -4.5644024306204595E-01 a      1089     0    73     1     9
  6.7709501446972442E-01 a      1090     0    73     1    10
 -4.3116338407200872E-01 a      1091     0    73     1    11
 -1.3553398355270103E+00 a      1092     0    73     1    12
 -9.3229956662097480E-01 a      1093     0    73     1    13
 -1.9027746909852616E-01 a      1094     0    73     1    14
 -5.1946189101506723E-02 a      1095     0    73     1    15
  9.5479733628374786E-01 a      1096     0    74     1     1
 -8.9455380717318234E-01 a      1097     0    74     1     2
 -5.1963805912157657E-01 a      1098     0    74     1     3
 -5.8010092168044136E-01 a      1099     0    74     1     4
  7.1797331695178079E-01 a      1100     0    74     1     5
 -6.2908332740009576E-01 a      1101     0    74     1     6
 -1.4692690955675274E+00 a      1102     0    74     1     7
  2.1196921206218962E+00 a      1103     0    74     1     8
  6.7484592325189563E-01 a      1104     0    74     1     9
  8.5931379373609340E-01 a      1105     0    74     1    10
 -4.5894467898015112E-01 a      1106     0    74     1    11
  1.1223806936779550E+00 a      1107     0    74     1    12
 -2.7506449184199200E+00 a      1108     0    74     1    13
 -1.0367604110139861E+00 a      1109     0    74     1    14
  2.0178096766552120E+00 a      1110     0    74     1    15
  1.4954384434932927E-01 a      1111     0    75     1     1
 -2.1688185181943201E-01 a      1112     0    75     1     2
  1.5226568674284058E+00 a      1113     0    75     1     3
  1.0171279982568180E+00 a      1114     0    75     1     4
  1.2918237624432489E+00 a      1115     0    75     1     5
  2.0263816855164549E+00 a      1116     0    75     1     6
  7.5455120236844822E-02 a      1117     0    75     1     7
  1.4651213765600395E+00 a      1118     0    75     1     8
 -8.4079049128075012E-02 a      1119     0    75     1     9
  1.2470696840092965E+00 a      1120     0    75     1    10
 -1.4414909142628665E+00 a      1121     0    75     1    11
  1.3021819630984699E-02 a      1122     0    75     1    12
  3.4667385600663398E+00 a      1123     0    75     1    13
 -4.0913161327550907E-01 a      1124     0    75     1    14
 -2.2727614491373394E+00 a      1125     0    75     1    15
 -4.3831406029993242E-01 a      1126     0    76     1     1
 -5.1460973381347863E-01 a      1127     0    76     1     2
 -1.0291397914882032E+00 a      1128     0    76     1     3
  2.2243661306141832E-01 a      1129     0    76     1     4
  4.2688262753859463E-01 a      1130     0    76     1     5
  5.2859995731682918E-01 a      1131     0    76     1     6
  1.9395951225885952E+00 a      1132     0    76     1     7
  7.0936789706465642E-01 a      1133     0    76     1     8
 -1.1261840489965251E+00 a      1134     0    76     1     9
  5.8118327762942557E-01 a      1135     0    76     1    10
  2.6721416312137904E+00 a      1136     0    76     1    11
  1.2973964148122652E+00 a      1137     0    76     1    12
 -2.8147688918213398E-01 a      1138     0    76     1    13
  1.9760680975141796E+00 a      1139     0    76     1    14
 -1.0090981192554589E+00 a      1140     0    76     1    15
  8.6840376298295474E-01 a      1141     0    77     1     1
  6.3355251430624715E-01 a      1142     0    77     1     2
 -1.0012340016128467E+00 a      1143     0    77     1     3
 -9.0942447048847297E-02 a      1144     0    77     1     4
 -4.8789709875260706E-01 a      1145     0    77     1     5
  1.1468256477729062E+00 a      1146     0    77     1     6
  2.0462549532072463E+00 a      1147     0    77     1     7
 -1.2870945622448151E+00 a      1148     0    77     1     8
 -1.4959841390668711E+00 a      1149     0    77     1     9
  2.1410742305818466E+00 a      1150     0    77     1    10
 -1.8685575754945662E+00 a      1151     0    77     1    11
 -7.6634394247869131E-01 a      1152     0    77     1    12
 -2.5447551799782193E+00 a      1153     0    77     1    13
  1.2421037660609879E-01 a      1154     0    77     1    14
 -4.3635843796079388E-01 a      1155     0    77     1    15
  3.0914204198292150E-01 a      1156     0    78     1     1
  2.0122884136038919E+00 a      1157     0    78     1     2
 -2.4387343795333267E+00 a      1158     0    78     1     3
  1.3165365772595803E+00 a      1159     0    78     1     4
 -1.4151370888315171E+00 a      1160     0    78     1     5
 -5.7983093641355243E-01 a      1161     0    78     1     6
  2.6000189026775038E+00 a      1162     0    78     1     7
  2.3368936791045321E+00 a      1163     0    78     1     8
 -6.1939636987982849E-01 a      1164     0    78     1     9
  2.5014889799114521E+00 a      1165     0    78     1    10
 -1.9350877709398420E+00 a      1166     0    78     1    11
 -2.7667652560452227E-01 a      1167     0    78     1    12
  2.7130023638539851E+00 a      1168     0    78     1    13
  1.2632814213664927E+00 a      1169     0    78     1    14
  2.5065956081195340E-01 a      1170     0    78     1    15
 -1.5075010931750430E+00 a      1171     0    79     1     1
 -2.1308730397291780E+00 a      1172     0    79     1     2
  5.6782015548384634E-01 a      1173     0    79     1     3
  1.0117936517116592E+00 a      1174     0    79     1     4
 -4.4099308221238287E-01 a      1175     0    79     1     5
 -4.3148020842682044E-01 a      1176     0    79     1     6
  1.0912393611337330E+00 a      1177     0    79     1     7
 -5.2454829120934154E-01 a      1178     0    79     1     8
  8.3298910205864130E-01 a      1179     0    79     1     9
  2.1686482634307382E+00 a      1180     0    79     1    10
 -8.9836061319864102E-02 a      1181     0    79     1    11
  4.6691958589371307E-02 a      1182     0    79     1    12
 -1.2591681921463174E+00 a      1183     0    79     1    13
  7.9709549612165020E-01 a      1184     0    79     1    14
  2.0733085804558296E+00 a      1185     0    79     1    15
 -1.0311446686600743E+00 a      1186     0    80     1     1
  2.9945702437817079E-01 a      1187     0    80     1     2
 -8.3358983765459316E-01 a      1188     0    80     1     3
 -1.0628563416072019E+00 a      1189     0    80     1     4
  2.3990347298369361E+00 a      1190     0    80     1     5
 -1.0308102563892763E+00 a      1191     0    80     1     6
  9.3272867603906207E-01 a      1192     0    80     1     7
 -1.7019298034574276E-01 a      1193     0    80     1     8
 -1.2539937694003294E+00 a      1194     0    80     1     9
  1.8218518286504986E+00 a      1195     0    80     1    10
 -5.3022009247598891E+00 a      1196     0    80     1    11
  8.1270510609995972E-01 a      1197     0    80     1    12
 -1.7756036788039515E+00 a      1198     0    80     1    13
  1.1630203151973877E+00 a      1199     0    80     1    14
  4.4024277103427867E-01 a      1200     0    80     1    15
 -1.8239025218564101E-01 a      1201     0    81     1     1
 -1.2038751580601341E+00 a      1202     0    81     1     2
  1.3507967072365743E+00 a      1203     0    81     1     3
  2.0818553344822655E+00 a      1204     0    81     1     4
  2.6077609905856414E+00 a      1205     0    81     1     5
 -3.5321976528511478E-01 a      1206     0    81     1     6
 -2.8972174315833543E-01 a      1207     0    81     1     7
 -9.6813129193370095E-02 a      1208     0    81     1     8
 -8.6244237734234508E-01 a      1209     0    81     1     9
 -3.3867063338588936E+00 a      1210     0    81     1    10
 -1.4907511676962888E+00 a      1211     0    81     1    11
  1.4432357895796930E-01 a      1212     0    81     1    12
 -1.5310173570826391E+00 a      1213     0    81     1    13
 -1.8479746265605088E+00 a      1214     0    81     1    14
 -2.1262338544376616E+00 a      1215     0    81     1    15
  2.4367469281138254E-02 a      1216     0    82     1     1
 -2.9313520802329984E-01 a      1217     0    82     1     2
  2.0579774718525488E+00 a      1218     0    82     1     3
 -1.1844416426844111E+00 a      1219     0    82     1     4
 -3.7951640289242417E-01 a      1220     0    82     1     5
 -8.6660191647620233E-02 a      1221     0    82     1     6
 -1.5460644669680795E-01 a      1222     0    82     1     7
 -1.6119014405302003E+00 a      1223     0    82     1     8
  1.6431868845817448E+00 a      1224     0    82     1     9
 -3.4511852994093506E-01 a      1225     0    82     1    10
 -4.4780565485543713E+00 a      1226     0    82     1    11
  6.0417806617372860E-01 a      1227     0    82     1    12
 -4.5372320016525830E-01 a      1228     0    82     1    13
  1.2587413096315707E+00 a      1229     0    82     1    14
 -1.5291845552682921E+00 a      1230     0    82     1    15
  1.1258717890293684E+00 a      1231     0    83     1     1
 -3.5001239146857227E-01 a      1232     0    83     1     2
 -6.6786578320221424E-01 a      1233     0    83     1     3
 -1.3250665698710320E+00 a      1234     0    83     1     4
  1.3901301536411579E+00 a      1235     0    83     1     5
  1.0919086168302909E+00 a      1236     0    83     1     6
 -1.1302158351516935E+00 a      1237     0    83     1     7
 -5.4436300298189555E-01 a      1238     0    83     1     8
  5.4164681514892865E-01 a      1239     0    83     1     9
  1.8392211942974062E+00 a      1240     0    83     1    10
  2.1205053564210412E+00 a      1241     0    83     1    11
  1.3308117604435192E+00 a      1242     0    83     1    12
  1.2185967631358333E-01 a      1243     0    83     1    13
  2.1653288517464424E+00 a      1244     0    83     1    14
  1.7262292026763486E+00 a      1245     0    83     1    15
  2.5258615267828928E+00 a      1246     0    84     1     1
 -1.1055713481228551E+00 a      1247     0    84     1     2
  8.9161394918113490E-01 a      1248     0    84     1     3
  2.7452844232260376E-01 a      1249     0    84     1     4
 -2.7555020068612096E-01 a      1250     0    84     1     5
  1.4358223707551991E+00 a      1251     0    84     1     6
  3.0708851540916209E+00 a      1252     0    84     1     7
 -6.2959047625698572E-01 a      1253     0    84     1     8
 -3.9095124913825052E-01 a      1254     0    84     1     9
 -1.1669161973675635E-01 a      1255     0    84     1    10
  2.6402988484470624E-01 a      1256     0    84     1    11
 -3.4028003525608919E-01 a      1257     0    84     1    12
 -7.8517979530811499E-01 a      1258     0    84     1    13
 -7.3925482474475712E-01 a      1259     0    84     1    14
  1.4002059698192868E+00 a      1260     0    84     1    15
 -2.6402804277750325E-01 a      1261     0    85     1     1
  3.0100694388442850E+00 a      1262     0    85     1     2
 -2.8827268756119002E+00 a      1263     0    85     1     3
  1.9232576602161660E+00 a      1264     0    85     1     4
  2.1277414461358551E-01 a      1265     0    85     1     5
 -1.7918606732543605E+00 a      1266     0    85     1     6
 -4.1314286033855385E+00 a      1267     0    85     1     7
 -2.7965696399047162E+00 a      1268     0    85     1     8
  1.2606184993342078E+00 a      1269     0    85     1     9
 -1.6283700219523498E+00 a      1270     0    85     1    10
  9.1681394951597595E-01 a      1271     0    85     1    11
  5.2712270478147438E-01 a      1272     0    85     1    12
 -7.2965228430955542E-02 a      1273     0    85     1    13
 -1.2776917457269525E+00 a      1274     0    85     1    14
 -1.1003874313903503E+00 a      1275     0    85     1    15
 -4.1090848018967217E+00 a      1276     0    86     1     1
  1.2030688238938989E+00 a      1277     0    86     1     2
 -5.9972059615951434E-01 a      1278     0    86     1     3
  1.0899203195376723E+00 a      1279     0    86     1     4
  2.1898219055980608E+00 a      1280     0    86     1     5
  3.3108479031619344E+00 a      1281     0    86     1     6
  4.2044981927544240E+00 a      1282     0    86     1     7
 -1.3161291890075455E+00 a      1283     0    86     1     8
  1.9530159872988401E-01 a      1284     0    86     1     9
 -2.1818246767313294E+00 a      1285     0    86     1    10
  1.2097895778680918E+00 a      1286     0    86     1    11
 -1.4261300656241405E+00 a      1287     0    86     1    12
  2.4442620918935658E+00 a      1288     0    86     1    13
  7.0386596485300934E-02 a      1289     0    86     1    14
 -1.8359898827030343E+00 a      1290     0    86     1    15
  5.0938260432378324E-01 a      1291     0    87     1     1
  1.6762326012267681E+00 a      1292     0    87     1     2
 -2.1394609625810376E-01 a      1293     0    87     1     3
 -2.6073280393683569E+00 a      1294     0    87     1     4
 -7.4193580320415919E-01 a      1295     0    87     1     5
 -3.6372374842144395E-02 a      1296     0    87     1     6
 -1.5100918533770917E+00 a      1297     0    87     1     7
 -7.9111062790950537E-01 a      1298     0    87     1     8
 -1.6078859481327679E+00 a      1299     0    87     1     9
  4.0737592946992238E-02 a      1300     0    87     1    10
  1.7410423215842874E+00 a      1301     0    87     1    11
 -1.9141413220715591E+00 a      1302     0    87     1    12
  4.7503091167713463E-01 a      1303     0    87     1    13
  1.2932221669683583E+00 a      1304     0    87     1    14
 -2.9189271322679633E+00 a      1305     0    87     1    15
  1.4494089173310087E-01 a      1306     0    88     1     1
  2.1150155816417335E-01 a      1307     0    88     1     2
 -1.0350491975172976E-01 a      1308     0    88     1     3
 -8.0301610427279235E-02 a      1309     0    88     1     4
  2.9792094333020627E+00 a      1310     0    88     1     5
 -1.4583430162020300E-01 a      1311     0    88     1     6
  1.0815947087221129E+00 a      1312     0    88     1     7
  2.3666819287466678E+00 a      1313     0    88     1     8
  7.0128192751074681E-01 a      1314     0    88     1     9
  7.5902224070772129E-02 a      1315     0    88     1    10
 -4.9881564709831832E+00 a      1316     0    88     1    11
  2.7823883229677171E+00 a      1317     0    88     1    12
  1.1312344245927912E+00 a      1318     0    88     1    13
 -2.9797506441618253E+00 a      1319     0    88     1    14
 -1.3528552052974470E+00 a      1320     0    88     1    15
  5.6467181120966825E-01 a      1321     0    89     1     1
 -5.4241000913939830E-01 a      1322     0    89     1     2
 -6.4692458209436576E-01 a      1323     0    89     1     3
  2.1090694321215233E+00 a      1324     0    89     1     4
 -1.5013274914762911E+00 a      1325     0    89     1     5
  1.5191563072955099E+00 a      1326     0    89     1     6
  4.1823161560600930E+00 a      1327     0    89     1     7
 -2.9160525938579505E+00 a      1328     0    89     1     8
  2.3359313803294244E+00 a      1329     0    89     1     9
 -1.6969883772528955E+00 a      1330     0    89     1    10
  2.3461739154028032E+00 a      1331     0    89     1    11
 -1.8757806539188784E+00 a      1332     0    89     1    12
 -2.0328682835802843E+00 a      1333     0    89     1    13
 -6.2631897540871850E-01 a      1334     0    89     1    14
 -1.7430032537034494E+00 a      1335     0    89     1    15
 -3.6861699897977732E-02 b      1336     1     1
 -1.2253560522114320E+00 b      1337     1     2
  4.2228410204049133E-01 b      1338     1     3
  1.0055984523478416E+00 b      1339     1     4
 -6.0430026949068949E-01 b      1340     1     5
  1.3550005462448302E+00 b      1341     1     6
 -3.1381562961616238E-01 b      1342     1     7
  4.7496882406266461E-01 b      1343     1     8
  1.1647791916600230E+00 b      1344     1     9
  8.6301815073412858E-01 b      1345     1    10
  8.2632366978674077E-01 b      1346     1    11
  2.4996485802311841E-01 b      1347     1    12
  5.2993829881785892E-01 b      1348     1    13
  9.5556067923635823E-01 b      1349     1    14
  1.8654134575365571E+00 b      1350     1    15
  9.4801792296430121E-01 a      1351     1     1     2     1
 -5.3277773619550106E-01 a      1352     1     1     2     2
 -5.9104408003803099E-01 a      1353     1     1     2     3
  6.2572738395021976E-01 a      1354     1     1     2     4
  1.1232729125431953E+00 a      1355     1     1     2     5
 -5.4514931723975946E-01 a      1356     1     1     2     6
 -3.3699295516623928E-01 a      1357     1     1     2     7
 -4.2990012200492489E-01 a      1358     1     1     2     8
 -1.5508900987874092E+00 a      1359     1     1     2     9
  3.2257999512241531E-01 a      1360     1     1     2    10
 -3.3091677683686205E-01 a      1361     1     1     2    11
  5.2277816927902454E-01 a      1362     1     1     2    12
 -1.0621369075118188E+00 a      1363     1     1     2    13
 -5.1607545127487855E+00 a      1364     1     1     2    14
  4.3561067097218503E-01 a      1365     1     1     2    15
 -2.2872280356398642E-01 a      1366     1     2     2     1
 -1.0801167414113393E+00 a      1367     1     2     2     2
  8.9081382101749129E-01 a      1368     1     2     2     3
 -1.3698082566096415E-01 a      1369     1     2     2     4
  2.4688968058941448E-02 a      1370     1     2     2     5
 -1.2551777480052748E+00 a      1371     1     2     2     6
  8.9648365550079978E-01 a      1372     1     2     2     7
  3.1465908159466269E+00 a      1373     1     2     2     8
  1.7086551114738004E+00 a      1374     1     2     2     9
 -1.0678033850149131E+00 a      1375     1     2     2    10
  6.5174472761938618E-01 a      1376     1     2     2    11
 -6.0892760679369673E-01 a      1377     1     2     2    12
  5.7646061405693327E-01 a      1378     1     2     2    13
 -2.4929420539707445E+00 a      1379     1     2     2    14
 -5.4368425717167079E-01 a      1380     1     2     2    15
  1.2633292594037997E+00 a      1381     1     3     2     1
 -6.6768206841694355E-01 a      1382     1     3     2     2
  5.6066419559417735E-01 a      1383     1     3     2     3
 -7.6425131801589896E-01 a      1384     1     3     2     4
  4.0874032008859201E-01 a      1385     1     3     2     5
  3.6743818039185827E-01 a      1386     1     3     2     6
  1.1045633589624717E+00 a      1387     1     3     2     7
  5.0972271831076954E-01 a      1388     1     3     2     8
 -2.1303388903086054E-01 a      1389     1     3     2     9
  9.0142570651911380E-01 a      1390     1     3     2    10
  1.1401779273463875E+00 a      1391     1     3     2    11
 -6.2720448281590391E-01 a      1392     1     3     2    12
  7.5706530661800897E-01 a      1393     1     3     2    13
 -7.6386099605220692E-01 a      1394     1     3     2    14
  6.9140617421327510E-01 a      1395     1     3     2    15
  6.0991943392428127E-01 a      1396     1     4     2     1
  7.3196837379320456E-01 a      1397     1     4     2     2
 -5.0280630802358073E-01 a      1398     1     4     2     3
  3.2421580343900214E-01 a      1399     1     4     2     4
 -2.7055154115818686E-02 a      1400     1     4     2     5
 -1.4729695867884207E+00 a      1401     1     4     2     6
 -1.8520738079970973E+00 a      1402     1     4     2     7
  1.7808054930077994E+00 a      1403     1     4     2     8
  1.3718314043298387E+00 a      1404     1     4     2     9
  3.5727608443193781E-01 a      1405     1     4     2    10
  1.4615047919167994E+00 a      1406     1     4     2    11
  9.2243734504247077E-01 a      1407     1     4     2    12
 -1.2609010458421175E+00 a      1408     1     4     2    13
 -1.3009999669638289E-01 a      1409     1     4     2    14
 -3.3765515278839829E-02 a      1410     1     4     2    15
  5.8236104272138223E-01 a      1411     1     5     2     1
  1.6192664734780490E-01 a      1412     1     5     2     2
 -4.7996762696994204E-02 a      1413     1     5     2     3
 -4.3257110420983480E-01 a      1414     1     5     2     4
  1.1968450220175189E-01 a      1415     1     5     2     5
  9.7616038383530046E-01 a      1416     1     5     2     6
 -8.4076819621112076E-01 a      1417     1     5     2     7
 -2.0581756106130507E+00 a      1418     1     5     2     8
  6.5474487826080530E-01 a      1419     1     5     2     9
  1.5537378430034237E+00 a      1420     1     5     2    10
 -5.0460408259673628E-01 a      1421     1     5     2    11
 -1.2746819699102740E-01 a      1422     1     5     2    12
 -4.0790179593941939E-01 a      1423     1     5     2    13
 -1.2719178625434124E+00 a      1424     1     5     2    14
 -2.3151275630217683E-01 a      1425     1     5     2    15
  4.2764597792974907E-01 a      1426     1     6     2     1
  1.3838085876213174E-01 a      1427     1     6     2     2
  1.9279775678983274E-01 a      1428     1     6     2     3
  1.1070712572084844E+00 a      1429     1     6     2     4
  1.8429102536797404E+00 a      1430     1     6     2     5
  1.9147883063367177E-01 a      1431     1     6     2     6
  9.8956382623162487E-01 a      1432     1     6     2     7
  1.1860576491423975E+00 a      1433     1     6     2     8
  4.2734878689177919E-01 a      1434     1     6     2     9
  1.2847864352153633E+00 a      1435     1     6     2    10
  4.4750685772135784E-01 a      1436     1     6     2    11
  3.9313282481343725E-01 a      1437     1     6     2    12
  2.7554316468246287E-01 a      1438     1     6     2    13
 -1.2435524718862720E+00 a      1439     1     6     2    14
  7.0482849887255616E-01 a      1440     1     6     2    15
  1.1464773207841172E+00 a      1441     1     7     2     1
 -4.2282837002980933E-01 a      1442     1     7     2     2
  4.2111894618923534E-02 a      1443     1     7     2     3
 -4.8516788371928926E-01 a      1444     1     7     2     4
  6.9993276339873101E-01 a      1445     1     7     2     5
  2.5072097171198854E-01 a      1446     1     7     2     6
 -3.0765314175773661E-01 a      1447     1     7     2     7
 -1.3517757676840042E-01 a      1448     1     7     2     8
 -3.1181609088434581E-01 a      1449     1     7     2     9
  8.3697744146310737E-01 a      1450     1     7     2    10
  1.2166811201655499E+00 a      1451     1     7     2    11
  3.5489452799052795E-01 a      1452     1     7     2    12
  6.9199105752159107E-01 a      1453     1     7     2    13
 -1.4857309548700670E+00 a      1454     1     7     2    14
  8.0925377087379324E-01 a      1455     1     7     2    15
 -4.6518033837013570E-02 a      1456     1     8     2     1
  9.6255423629398734E-02 a      1457     1     8     2     2
 -4.3322072192125888E-01 a      1458     1     8     2     3
  2.8162029232690999E-01 a      1459     1     8     2     4
 -1.0488015779369937E+00 a      1460     1     8     2     5
 -1.5512825216452117E-01 a      1461     1     8     2     6
 -4.2814383208557877E-02 a      1462     1     8     2     7
 -2.9404218610188637E-01 a      1463     1     8     2     8
  1.3630708497050431E-01 a      1464     1     8     2     9
  4.1027284382808737E-01 a      1465     1     8     2    10
  5.7644293580613093E-01 a      1466     1     8     2    11
  2.3517423333265705E-01 a      1467     1     8     2    12
 -1.0419698170148148E+00 a      1468     1     8     2    13
  4.4920510776984623E-01 a      1469     1     8     2    14
 -1.5222086899400038E+00 a      1470     1     8     2    15
  7.8936929205228978E-01 a      1471     1     9     2     1
  1.2837790053989423E-01 a      1472     1     9     2     2
 -4.8182790884593607E-01 a      1473     1     9     2     3
 -9.8588686632807865E-01 a      1474     1     9     2     4
 -3.0067229727599258E+00 a      1475     1     9     2     5
 -1.5300887556216671E+00 a      1476     1     9     2     6
 -5.4327754654183505E-03 a      1477     1     9     2     7
  5.4143717411085335E-01 a      1478     1     9     2     8
  1.7813802585537730E+00 a      1479     1     9     2     9
  2.2798162339188313E-01 a      1480     1     9     2    10
  1.6799335978644714E-01 a      1481     1     9     2    11
  1.1094493590518071E+00 a      1482     1     9     2    12
 -2.3930934751812258E-01 a      1483     1     9     2    13
 -6.9412195836357160E-02 a      1484     1     9     2    14
  1.7744529972318179E-01 a      1485     1     9     2    15
 -4.9245279370002154E-01 a      1486     1    10     2     1
  1.1794869358917379E+00 a      1487     1    10     2     2
 -1.1876285022401154E+00 a      1488     1    10     2     3
 -9.9618888381290460E-01 a      1489     1    10     2     4
  1.2502217079189835E+00 a      1490     1    10     2     5
  2.4997046001392418E+00 a      1491     1    10     2     6
  1.4606993158551513E+00 a      1492     1    10     2     7
 -8.5610838693742952E-01 a      1493     1    10     2     8
 -8.1855813349525997E-01 a      1494     1    10     2     9
 -1.3326426232354758E+00 a      1495     1    10     2    10
 -2.0130106438552402E+00 a      1496     1    10     2    11
  8.3805023388585931E-01 a      1497     1    10     2    12
 -8.3756707788079465E-01 a      1498     1    10     2    13
  1.2747203182010206E-01 a      1499     1    10     2    14
 -1.0488814970043470E+00 a      1500     1    10     2    15
 -3.6776711591861005E-01 a      1501     1    11     2     1
 -1.2096962183767632E+00 a      1502     1    11     2     2
  1.0168333244500143E+00 a      1503     1    11     2     3
 -5.0382585266995372E-01 a      1504     1    11     2     4
 -6.5971642571857925E-01 a      1505     1    11     2     5
  7.5129600695591325E-02 a      1506     1    11     2     6
  1.0338898732550046E+00 a      1507     1    11     2     7
 -5.8137412536080291E-02 a      1508     1    11     2     8
 -1.0083362324266298E+00 a      1509     1    11     2     9
  2.3842327049246581E+00 a      1510     1    11     2    10
  1.7439282461436256E+00 a      1511     1    11     2    11
 -2.9295817752190229E-01 a      1512     1    11     2    12
 -2.0670386213153230E-01 a      1513     1    11     2    13
 -9.3607784427572771E-01 a      1514     1    11     2    14
 -6.2802413020867653E-01 a      1515     1    11     2    15
  3.1445041510901173E-01 a      1516     1    12     2     1
  5.1305950902920527E-01 a      1517     1    12     2     2
  5.9725712285421333E-02 a      1518     1    12     2     3
 -8.9679256927625017E-01 a      1519     1    12     2     4
 -4.1054149567841974E-01 a      1520     1    12     2     5
  3.4101709325116525E-01 a      1521     1    12     2     6
  9.3806456378597702E-01 a      1522     1    12     2     7
  1.1428401185011210E+00 a      1523     1    12     2     8
 -3.5687075716567751E-01 a      1524     1    12     2     9
  1.3045101963196799E+00 a      1525     1    12     2    10
 -2.8146338973778984E-01 a      1526     1    12     2    11
  2.9680623482761159E-01 a      1527     1    12     2    12
  3.0436051093875138E-01 a      1528     1    12     2    13
 -7.4252187490694166E-01 a      1529     1    12     2    14
  5.6565388388843341E-01 a      1530     1    12     2    15
  5.1321906508823356E-01 a      1531     1    13     2     1
 -5.5728624061206822E-01 a      1532     1    13     2     2
 -6.8985976777164848E-01 a      1533     1    13     2     3
  8.4308626368621450E-02 a      1534     1    13     2     4
 -1.1714789270849564E+00 a      1535     1    13     2     5
 -4.9606275725055798E-01 a      1536     1    13     2     6
 -8.6713529102654718E-01 a      1537     1    13     2     7
  1.6983106757015700E+00 a      1538     1    13     2     8
  8.2237649526750189E-01 a      1539     1    13     2     9
 -1.0008956464813621E+00 a      1540     1    13     2    10
 -2.3333952883192433E-01 a      1541     1    13     2    11
  6.4237824617871842E-01 a      1542     1    13     2    12
  5.3938954251306459E-01 a      1543     1    13     2    13
 -1.1872332451804221E-01 a      1544     1    13     2    14
  2.7123759300704281E-01 a      1545     1    13     2    15
  4.8447658035824542E-01 a      1546     1    14     2     1
  1.4611136127760593E+00 a      1547     1    14     2     2
  1.4195335823476338E-01 a      1548     1    14     2     3
  8.4022443733690597E-02 a      1549     1    14     2     4
  2.2021754651174730E-04 a      1550     1    14     2     5
 -5.2895735856661763E-01 a      1551     1    14     2     6
 -6.9926884212651896E-01 a      1552     1    14     2     7
  1.2888183431340428E+00 a      1553     1    14     2     8
 -2.2767132735994600E-01 a      1554     1    14     2     9
 -6.1929324737906954E-01 a      1555     1    14     2    10
  3.1165306969955814E-02 a      1556     1    14     2    11
 -5.0178068093117678E-01 a      1557     1    14     2    12
 -2.6008985563029774E-01 a      1558     1    14     2    13
  6.1458137621290265E-02 a      1559     1    14     2    14
 -2.6385580489157895E-01 a      1560     1    14     2    15
 -4.1551470414405456E-01 a      1561     1    15     2     1
 -3.4186094104162046E-01 a      1562     1    15     2     2
  4.2308766539776199E-01 a      1563     1    15     2     3
  6.1294083722960058E-01 a      1564     1    15     2     4
  7.6067859266941906E-01 a      1565     1    15     2     5
  2.5535919601350678E+00 a      1566     1    15     2     6
  4.0582432226103854E-01 a      1567     1    15     2     7
 -9.1564409094032917E-01 a      1568     1    15     2     8
 -3.5371361872539497E-01 a      1569     1    15     2     9
  1.3880376386048554E+00 a      1570     1    15     2    10
  1.3828673076390097E+00 a      1571     1    15     2    11
 -8.8747469937221624E-01 a      1572     1    15     2    12
 -4.7174314945042317E-01 a      1573     1    15     2    13
 -2.6372595114233874E+00 a      1574     1    15     2    14
  6.4475733670502378E-01 a      1575     1    15     2    15
 -9.9592336319835673E-01 b      1576     2     1
  1.0876258736422164E+00 b      1577     2     2
 -1.9158378458448311E+00 b      1578     2     3
  3.5282826027759397E+00 b      1579     2     4
  1.9825078092104089E+00 b      1580     2     5
  6.4840803023904070E-01 b      1581     2     6
  1.4305747871179906E+00 b      1582     2     7
  4.7109545415196727E+00 b      1583     2     8
 -3.2434942958694108E+00 b      1584     2     9
 -1.3641518691810832E+00 b      1585     2    10
  5.6041758470737246E-01 b      1586     2    11
  1.6906355919749116E+00 b      1587     2    12
  8.6546236080504257E-01 b      1588     2    13
  2.2805025688068720E-01 b      1589     2    14
 -3.6564864311630874E-01 b      1590     2    15
